ESS_power,ESS_capacity,fitness_function,Time,std_ESS_power,std_ESS_capacity,std_fitness_function,Charge_cost,Fixed_OnM,Variable_OnM,Combined_cost_charge,Cost_investment,Summed_charge_kWh,Summed_Discharge_kWh
0.1,0.1,0.2743921231751549,280.97019624710083,0.0,0.0,5.551115123125783e-17,14.148219874809604,4.19,0.1880283434112,18.5262482182208,-59.18000000000001,39.46310720000001,35.516796480000004
0.1,0.1,0.2743921231751549,278.0103552341461,0.0,0.0,5.551115123125783e-17,14.148219874809604,4.19,0.1880283434112,18.5262482182208,-59.18000000000001,39.46310720000001,35.516796480000004
0.1,0.1,0.2743921231751549,288.6356647014618,0.0,0.0,5.551115123125783e-17,14.148219874809604,4.19,0.1880283434112,18.5262482182208,-59.18000000000001,39.46310720000001,35.516796480000004
0.1,0.1,0.2743921231751549,300.16880559921265,0.0,0.0,5.551115123125783e-17,14.148219874809604,4.19,0.1880283434112,18.5262482182208,-59.18000000000001,39.46310720000001,35.516796480000004
0.1,0.1,0.2743921231751549,292.207750082016,0.0,0.0,5.551115123125783e-17,14.148219874809604,4.19,0.1880283434112,18.5262482182208,-59.18000000000001,39.46310720000001,35.516796480000004
0.1,0.1,0.2743921231751549,301.2360620498657,0.0,0.0,5.551115123125783e-17,14.148219874809604,4.19,0.1880283434112,18.5262482182208,-59.18000000000001,39.46310720000001,35.516796480000004
0.1,0.1,0.2743921231751549,332.82777738571167,0.0,0.0,5.551115123125783e-17,14.148219874809604,4.19,0.1880283434112,18.5262482182208,-59.18000000000001,39.46310720000001,35.516796480000004
0.1,0.1,0.2743921231751549,317.6236460208893,0.0,0.0,5.551115123125783e-17,14.148219874809604,4.19,0.1880283434112,18.5262482182208,-59.18000000000001,39.46310720000001,35.516796480000004
0.1,0.1,0.2743921231751549,342.1913239955902,0.0,0.0,5.551115123125783e-17,14.148219874809604,4.19,0.1880283434112,18.5262482182208,-59.18000000000001,39.46310720000001,35.516796480000004
0.1,0.1,0.2743921231751549,322.5302333831787,0.0,0.0,5.551115123125783e-17,14.148219874809604,4.19,0.1880283434112,18.5262482182208,-59.18000000000001,39.46310720000001,35.516796480000004
