ESS_power,ESS_capacity,fitness_function,Time,std_ESS_power,std_ESS_capacity,std_fitness_function,profit_kWh,profit_peak_kW,cost_charge,cost_O_n_M_fixed,cost_O_n_m_variable,Cashflow_total,Cost_investment,Summed_charge_kWh,Summed_Discharge_kWh
30.51449651827527,303.59589340178746,-176293.99390981477,13.297118663787842,20.327211486160678,134.62141226373902,84729.17427195137,37958.17676409819,31603.94078723417,-40038.22175560861,-58343.40302349838,-560.4134544556391,-29379.920682230244,-181915.45315507217,117687.55504610493,105918.79954149442
14.376584342735152,84.2329688628342,-59499.37167212573,11.05885624885559,20.327211486160678,134.62141226373902,84729.17427195137,5535.702711226582,1268.1754277860323,-5850.808556050425,-28686.761687049868,-81.89206438491328,-27815.584168472586,-60580.42446772334,17187.383864695774,15468.645478226197
82.99493338981907,340.4282566973364,-291717.2291282501,11.853991508483887,20.327211486160678,134.62141226373902,84729.17427195137,37423.44863840693,1710.7237430922553,-41560.27330032821,-3477.4877090334203,-541.443060706729,-6445.031688569176,-287406.3334526074,127540.0905326346,103693.8086318218
13.20098506689833,64.97685504504221,-50161.77734616251,11.946050643920898,20.327211486160678,134.62141226373902,84729.17427195137,8115.59175497089,609.5018923455951,-8577.551244054232,-52915.24644119864,-120.05748812556568,-52887.76152606196,-50341.58459070651,25197.485858292755,22677.73727246348
16.238962677750386,7.8652320544914875,-31428.273515420027,13.262099742889404,20.327211486160678,134.62141226373902,84729.17427195137,982.3653725332807,307.96615209735376,-1038.2840312448498,-35724.63571504329,-14.532559375678492,-35487.120781033176,-31132.76628069347,3050.071803688531,2745.0646233196785
36.686150968767336,301.0182756078455,-185101.38416919982,12.984819650650024,20.327211486160678,134.62141226373902,84729.17427195137,67076.30354733627,29363.74521428968,-74673.06886352062,-2688.4970855180036,-967.6784257601877,18110.804386827163,-191368.77473677436,244512.38700418983,198088.40686088998
37.77793621374706,31.269959650066415,-78397.09231303334,11.762888193130493,20.327211486160678,134.62141226373902,84729.17427195137,6685.8663024107545,1012.8918658140551,-7066.4422942045,-31602.038017408864,-98.90693598764913,-31068.62907937621,-77969.7929708201,20758.439642093035,18682.595677883728
23.153896696852996,65.59052158984973,-67499.92543134785,11.472084999084473,20.327211486160678,134.62141226373902,84729.17427195137,8192.238541705781,587.876380110316,-8658.56095483816,-40958.75189485797,-121.19135746819876,-40958.389285348225,-67625.27991151669,25435.460658300788,22891.91459247071
38.848168280728395,334.61066268915056,-202894.821134059,13.139442205429077,20.327211486160678,134.62141226373902,84729.17427195137,65123.90680620308,98262.77778984947,-68280.75972777,-36166.76627932789,-956.3811271128081,57982.77746184186,-209420.61966740264,201155.86570179847,181040.2791316186
10.530239249596182,40.21222798293039,-35130.040169438005,11.900454998016357,20.327211486160678,134.62141226373902,84729.17427195137,11010.867834433926,5445.911573405,-12285.027644865202,-441.21702455808014,-158.89203099143907,3571.6427074242033,-35191.902304045376,40288.695368954985,32647.1532105472
