ESS_power,ESS_capacity,fitness_function,Time,std_ESS_power,std_ESS_capacity,std_fitness_function,profit_kWh,profit_peak_kW,cost_charge,cost_O_n_M_fixed,cost_O_n_m_variable,Cashflow_total,Cost_investment,Summed_charge_kWh,Summed_Discharge_kWh
4.533453514240577,4.029268405161595,-9519.811327394402,46.59725475311279,5.089580248891494,20.823150729119686,13490.458658335385,503.254542326286,157.76753666110244,-531.9010314882776,-32701.244942620546,-7.444863919192026,-32579.56875904063,-9474.858882263836,1562.5168929451247,1406.2652036506122
0.2209308388306337,8.616821918131196,-4008.7148108602573,46.25727462768555,5.089580248891494,20.823150729119686,13490.458658335385,195.38914581225887,110.06129204745355,-257.7473691057566,-9.257002147003554,-2.809516225336489,35.636550381615734,-4059.890094404791,845.2813893660045,705.208959749717
4.02313917815383,47.15553292655657,-26187.511275912795,45.647864818573,5.089580248891494,20.823150729119686,13490.458658335385,4172.769362085621,2080.6422050256306,-4693.566295243996,-168.56953156464553,-60.241103452013974,1331.0346368505957,-27030.40339732557,15392.530495616553,12490.983243862851
6.939181284173845,0.7620206829539288,-12372.499867533117,48.45490264892578,5.089580248891494,20.823150729119686,13490.458658335385,10517.375094349156,5206.893891753471,-11745.84540014421,-421.8522829728403,-151.7714774740474,3404.7998255115226,-12193.006890227154,38520.44951441735,31219.965149975455
1.2821067415472955,27.621930053728548,-13693.541623147376,46.54983997344971,5.089580248891494,20.823150729119686,13490.458658335385,1335.6103220194727,663.0656508968555,-1495.7605796260123,-53.72027247083168,-19.277546722761517,429.91757409672255,-13995.785880652931,4905.340393159953,3977.5858250844462
0.24892931113646016,13.792636888052046,-6262.240695615471,49.16374063491821,5.089580248891494,20.823150729119686,13490.458658335385,253.68838593201443,128.7384820368263,-290.4115848123714,-10.43013813661768,-3.664167508909725,77.92097751094201,-6319.450576539094,952.4035444080965,775.3145660620421
8.427732604003088,16.32831786303662,-21333.533243416692,44.25158905982971,5.089580248891494,20.823150729119686,13490.458658335385,8828.207327516295,4358.5606592426575,-9828.9440967995,-353.12199610772944,-127.3565217804207,2877.3453720713037,-21390.36180542026,32205.5219228331,26089.359288439984
17.71632946287092,35.411954162730254,-45297.490575133204,45.4687123298645,5.089580248891494,20.823150729119686,13490.458658335385,4422.943570156505,1279.1149881323465,-4674.708421519617,-7809.286312751492,-65.43053312518632,-6847.366709107444,-45430.34878067811,13732.462330030692,12359.216097027624
9.603782344237684,55.56610093524127,-39459.99732021742,47.68915605545044,5.089580248891494,20.823150729119686,13490.458658335385,358995.8312015281,240888.7324336939,-396612.60009365506,-30271.855001031174,-5279.943268260649,167720.165272275,-40168.33915575324,1246525.6336041149,1026171.9876878258
3.035507717887325,61.64622285221153,-30816.08303548853,44.22682499885559,5.089580248891494,20.823150729119686,13490.458658335385,3159.099119565095,1569.8699925205012,-3541.353177885063,-127.18777337947895,-45.597420501053335,1014.8307403199998,-31533.372786109416,11613.852528636906,9419.005905323718
