ESS_power,ESS_capacity,fitness_function,Time,std_ESS_power,std_ESS_capacity,std_fitness_function,Charge_cost,Fixed_OnM,Variable_OnM,Combined_cost_charge,Cost_investment,Summed_charge_kWh,Summed_Discharge_kWh
278.33948394084194,916.9087990444802,0.2080222876129981,128.62073922157288,37.32347429744844,125.23098257267691,0.0002565720196952182,129324.39034113333,59966.41125252529,1716.9941450019674,191007.79573866058,-358450.0378186581,362052.51005765726,325847.2590518915
216.44253966334207,707.4462280880268,0.20739903479715066,128.8573513031006,37.32347429744844,125.23098257267691,0.0002565720196952182,101121.53455078595,33870.68321245598,1341.8445134160988,136334.06227665805,-276790.2496863888,282606.32382048585,254345.6914384373
255.53185834596633,860.8247263360118,0.20767737005964199,116.23188591003418,37.32347429744844,125.23098257267691,0.0002565720196952182,350317.7742689183,44327.36849984024,4403.600496753086,399048.7432655117,-335750.51161067,1040308.8462248021,858773.8323350594
189.57415773028592,634.2050992879822,0.2072195788359175,117.1940348148346,37.32347429744844,125.23098257267691,0.0002565720196952182,91064.68243876233,43352.904349372715,1208.2663015538178,135625.85308968887,-247537.13338183428,254344.86801791433,228910.38121612289
159.7453406976913,516.1057650300742,0.2071976286738973,116.10182571411133,37.32347429744844,125.23098257267691,0.0002565720196952182,322655.429221047,16577.411032223405,4180.221983143618,343413.062236414,-202174.6234009692,1001851.1737131401,815290.8453655685
156.9178460345743,522.6969118139582,0.20715377716550376,2146.969274520874,37.32347429744844,125.23098257267691,0.0002565720196952182,75508.78054694925,53228.13899809545,1001.7559883616946,129738.6755334064,-204104.71221114346,210659.4097405324,189593.46876647914
242.90642643214665,802.0868429631937,0.20759671044892664,130.45983791351318,37.32347429744844,125.23098257267691,0.0002565720196952182,123018.6199256558,24227.13641540408,1497.9765359014345,148743.73287696132,-313485.0079809405,349734.7934976967,285775.4824413827
198.49832876206722,667.8859694813177,0.20724343230904618,119.76618337631226,37.32347429744844,125.23098257267691,0.0002565720196952182,97791.74998277357,24229.854930803765,1269.4997062039301,123291.10461978125,-260529.993577732,267383.80428298254,240645.42385468425
227.41413756234587,759.8097552507237,0.20744717926572778,90.8005359172821,37.32347429744844,125.23098257267691,0.0002565720196952182,74786.14454505977,3023.114205689108,966.5106466304977,78775.76939737938,-296601.46237157285,235257.08825749814,190785.3507191286
211.42525033899872,698.9373408590562,0.20734129069603766,92.93192148208618,37.32347429744844,125.23098257267691,0.0002565720196952182,37598.791385177916,1287.90806779537,484.02489190820125,39370.724344881484,-273137.8412815089,121632.9529312327,98569.31419682397
