charge,discharge,capacity,Energy_use,Average_daily_cost,Energy_hourly_cost,Charge_or_discharge,Gas_heating_needed,Gas_heating_before_ELH_installment
28.63478570720639,0.0,46.647146979173804,788.7258007470863,0.030305000000000006,0.026673300000000004,Charge+++++,453.6287779552681,599.496984
5.7800294818071905,0.0,52.427176460980995,848.1473099470862,0.030305000000000006,0.026673300000000004,Charge+++++,494.66834165526814,640.5365477
0.0,0.0,52.427176460980995,808.4989185470862,0.030305000000000006,0.0266622,Charge+++++,427.99881455526815,573.8670206
0.0,0.0,52.427176460980995,755.2129968470863,0.030305000000000006,0.025740900000000004,Charge+++++,444.5164247552681,590.3846308
0.0,0.0,52.427176460980995,674.3884875470862,0.030305000000000006,0.026751000000000004,Charge+++++,508.23593255526816,654.1041386
0.0,0.0,52.427176460980995,604.7649134470862,0.030305000000000006,0.027761100000000004,Charge+++++,593.3659889552681,739.234195
0.0,0.0,52.427176460980995,542.3386739470862,0.030305000000000006,0.028438200000000004,Charge+++++,731.9287957552681,877.7970018
0.0,0.0,52.427176460980995,525.7722804470862,0.030305000000000006,0.028715700000000004,Charge+++++,822.9046525552681,968.7728586
0.0,0.0,52.427176460980995,499.0969578470862,0.030305000000000006,0.0290598,Charge+++++,774.2628193552681,920.1310254
0.0,0.0,52.427176460980995,516.3951216470862,0.030305000000000006,0.0285714,Charge+++++,864.4514029552681,1010.319609
0.0,0.0,52.427176460980995,525.1565830470862,0.030305000000000006,0.029847900000000004,Charge+++++,907.8750949552681,1053.743301
0.0,25.771307136485753,23.792390753774605,543.0142003470862,0.030305000000000006,0.030502800000000004,Discharge-----,917.7458959552681,1063.614102
0.0,11.976259915420565,10.4854352921962,610.1370400470862,0.030305000000000006,0.0311244,Discharge-----,977.406329955268,1123.274536
0.0,0.0,10.4854352921962,685.9615442470863,0.030305000000000006,0.031857,Discharge-----,946.571616955268,1092.439823
0.0,0.0,10.4854352921962,661.8717371470863,0.030305000000000006,0.0329226,Discharge-----,927.5051719552681,1073.373378
0.0,0.0,10.4854352921962,582.3939029470862,0.030305000000000006,0.0337218,Discharge-----,796.3235429552681,942.191749
0.0,0.0,10.4854352921962,562.4659018470862,0.030305000000000006,0.034188,Discharge-----,725.4069433552681,871.2751494
0.0,0.0,10.4854352921962,534.7725518470862,0.030305000000000006,0.0343323,Discharge-----,585.8201990552681,731.6884051
0.0,0.0,10.4854352921962,509.0206579470862,0.030305000000000006,0.0341658,Discharge-----,487.4074688552681,633.2756749
0.0,0.0,10.4854352921962,511.2521178470862,0.030305000000000006,0.0338661,Discharge-----,519.0500195552681,664.9182256
0.0,0.0,10.4854352921962,505.9926505470862,0.030305000000000006,0.0335109,Discharge-----,488.88513575526815,634.7533418
0.0,0.0,10.4854352921962,508.81656254708616,0.030305000000000006,0.0332334,Discharge-----,435.9333718552681,581.8015779
0.0,0.0,10.4854352921962,553.2494985470862,0.030305000000000006,0.0329115,Discharge-----,383.69235245526806,529.5605585
0.0,0.0,10.4854352921962,655.9014235470862,0.030305000000000006,0.0325896,Discharge-----,329.1340494552681,475.0022555
28.63478570720639,0.0,36.25674242868195,787.8081989470862,0.036795,0.032634,Charge+++++,449.3181723552681,595.1863784
16.170434032299042,0.0,52.427176460980995,847.6808913470862,0.036795,0.0320901,Charge+++++,492.2298342552681,638.0980403
0.0,0.0,52.427176460980995,832.9532774470863,0.036795,0.031202100000000003,Charge+++++,536.1091430552681,681.9773491
0.0,0.0,52.427176460980995,781.3999975470863,0.036795,0.030957900000000003,Charge+++++,560.2168207552681,706.0850268
