charge,discharge,capacity,Energy_use,Average_daily_cost,Energy_hourly_cost,Charge_or_discharge,Gas_heating_needed,Gas_heating_before_ELH_installment
167.48137714323727,0.0,281.629657555709,811.7687263840137,0.030305000000000006,0.026673300000000004,Charge+++++,431.7379986001871,599.496984
6.021354107743377,0.0,287.6510116634524,871.1902355840136,0.030305000000000006,0.026673300000000004,Charge+++++,472.7775623001871,640.5365477
0.0,0.0,287.6510116634524,831.5418441840136,0.030305000000000006,0.0266622,Charge+++++,406.10803520018715,573.8670206
0.0,0.0,287.6510116634524,778.2559224840136,0.030305000000000006,0.025740900000000004,Charge+++++,422.62564540018707,590.3846308
0.0,0.0,287.6510116634524,697.4314131840135,0.030305000000000006,0.026751000000000004,Charge+++++,486.34515320018716,654.1041386
0.0,0.0,287.6510116634524,627.8078390840136,0.030305000000000006,0.027761100000000004,Charge+++++,571.4752096001871,739.234195
0.0,0.0,287.6510116634524,565.3815995840137,0.030305000000000006,0.028438200000000004,Charge+++++,710.0380164001871,877.7970018
0.0,0.0,287.6510116634524,548.8152060840137,0.030305000000000006,0.028715700000000004,Charge+++++,801.013873200187,968.7728586
0.0,0.0,287.6510116634524,522.1398834840136,0.030305000000000006,0.0290598,Charge+++++,752.3720400001871,920.1310254
0.0,0.0,287.6510116634524,539.4380472840136,0.030305000000000006,0.0285714,Charge+++++,842.5606236001871,1010.319609
0.0,0.0,287.6510116634524,548.1995086840136,0.030305000000000006,0.029847900000000004,Charge+++++,885.9843156001871,1053.743301
0.0,150.73323942891355,120.16963452021511,566.0571259840135,0.030305000000000006,0.030502800000000004,Discharge-----,895.8551166001871,1063.614102
0.0,56.375488968772174,57.53020233269048,633.1799656840136,0.030305000000000006,0.0311244,Discharge-----,955.515550600187,1123.274536
0.0,0.0,57.53020233269048,709.0044698840136,0.030305000000000006,0.031857,Discharge-----,924.680837600187,1092.439823
0.0,0.0,57.53020233269048,684.9146627840137,0.030305000000000006,0.0329226,Discharge-----,905.6143926001871,1073.373378
0.0,0.0,57.53020233269048,605.4368285840136,0.030305000000000006,0.0337218,Discharge-----,774.4327636001871,942.191749
0.0,0.0,57.53020233269048,585.5088274840136,0.030305000000000006,0.034188,Discharge-----,703.5161640001871,871.2751494
0.0,0.0,57.53020233269048,557.8154774840136,0.030305000000000006,0.0343323,Discharge-----,563.929419700187,731.6884051
0.0,0.0,57.53020233269048,532.0635835840136,0.030305000000000006,0.0341658,Discharge-----,465.5166895001871,633.2756749
0.0,0.0,57.53020233269048,534.2950434840136,0.030305000000000006,0.0338661,Discharge-----,497.1592402001871,664.9182256
0.0,0.0,57.53020233269048,529.0355761840136,0.030305000000000006,0.0335109,Discharge-----,466.99435640018714,634.7533418
0.0,0.0,57.53020233269048,531.8594881840136,0.030305000000000006,0.0332334,Discharge-----,414.0425925001871,581.8015779
0.0,0.0,57.53020233269048,576.2924241840136,0.030305000000000006,0.0329115,Discharge-----,361.80157310018706,529.5605585
0.0,0.0,57.53020233269048,678.9443491840136,0.030305000000000006,0.0325896,Discharge-----,307.2432701001871,475.0022555
167.48137714323727,0.0,208.26344176160404,810.8511245840136,0.036795,0.032634,Charge+++++,427.42739300018707,595.1863784
79.38756990184834,0.0,287.6510116634524,870.7238169840136,0.036795,0.0320901,Charge+++++,470.3390549001871,638.0980403
0.0,0.0,287.6510116634524,855.9962030840136,0.036795,0.031202100000000003,Charge+++++,514.2183637001871,681.9773491
0.0,0.0,287.6510116634524,804.4429231840136,0.036795,0.030957900000000003,Charge+++++,538.3260414001871,706.0850268
0.0,0.0,287.6510116634524,711.7793491840137,0.036795,0.0313686,Charge+++++,549.4206392001871,717.1796246
0.0,0.0,287.6510116634524,627.8034277840136,0.036795,0.0337773,Charge+++++,570.9274041001871,738.6863895
0.0,0.0,287.6510116634524,539.8403282840136,0.036795,0.03646350000000001,Charge+++++,589.5732965001871,757.3322819
0.0,150.73323942891355,120.16963452021511,515.9830218840136,0.036795,0.037640099999999996,Discharge-----,651.1900483001871,818.9490337
0.0,56.375488968772174,57.53020233269048,492.6875405840136,0.036795,0.0387057,Discharge-----,618.9711070001871,786.7300924
0.0,0.0,57.53020233269048,483.63767768401357,0.036795,0.0390942,Discharge-----,593.771080200187,761.5300656
0.0,0.0,57.53020233269048,482.7207146840136,0.036795,0.0393051,Discharge-----,593.2320294001871,760.9910148
0.0,0.0,57.53020233269048,498.2194434840136,0.036795,0.0389277,Discharge-----,591.3191558001871,759.0781412
0.0,0.0,57.53020233269048,559.4786117840135,0.036795,0.0386835,Discharge-----,618.3616032001871,786.1205886
0.0,0.0,57.53020233269048,633.8356634840136,0.036795,0.038517,Discharge-----,570.313132200187,738.0721176
0.0,0.0,57.53020233269048,613.8364582840136,0.036795,0.038628,Discharge-----,557.8863586001871,725.645344
0.0,0.0,57.53020233269048,560.9319878840136,0.036795,0.0398823,Discharge-----,531.4493431001871,699.2083285
0.0,0.0,57.53020233269048,548.9639818840136,0.036795,0.04164720000000001,Discharge-----,489.64880240018715,657.4077878
0.0,0.0,57.53020233269048,531.3848973840136,0.036795,0.0427128,Discharge-----,393.13914760018713,560.898133
0.0,0.0,57.53020233269048,508.3234840840136,0.036795,0.04093680000000001,Discharge-----,311.3638944001871,479.1228798
0.0,0.0,57.53020233269048,495.6919739840136,0.036795,0.03942720000000001,Discharge-----,281.4253818001871,449.1843672
0.0,0.0,57.53020233269048,491.6564528840136,0.036795,0.0391053,Discharge-----,261.3121743001871,429.0711597
0.0,0.0,57.53020233269048,505.3762089840136,0.036795,0.0385614,Discharge-----,258.8383680001871,426.5973534
167.48137714323727,0.0,208.26344176160404,565.7295877840136,0.036795,0.03661890000000001,Charge+++++,278.3748651001871,446.1338505
79.38756990184834,0.0,287.6510116634524,708.7893758840137,0.036795,0.0343434,Charge+++++,403.6325667001871,571.3915521
0.0,0.0,287.6510116634524,819.3559914840137,0.036245000000000006,0.0340215,Charge+++++,430.0766821001871,597.8356675
0.0,0.0,287.6510116634524,885.1614265840135,0.036245000000000006,0.0337107,Charge+++++,499.38563690018714,667.1446223
0.0,0.0,287.6510116634524,870.5022810840137,0.036245000000000006,0.0334665,Charge+++++,542.8869505001871,710.6459359
0.0,0.0,287.6510116634524,827.8316578840136,0.036245000000000006,0.0334554,Charge+++++,605.5463219001871,773.3053073
0.0,0.0,287.6510116634524,742.8100107840137,0.036245000000000006,0.033744,Charge+++++,658.043554800187,825.8025402
0.0,0.0,287.6510116634524,662.4222621840136,0.036245000000000006,0.03578640000000001,Charge+++++,708.5978336001871,876.356819
0.0,150.73323942891355,120.16963452021511,573.5757441840136,0.036245000000000006,0.037185,Discharge-----,739.3093041001871,907.0682895
0.0,56.375488968772174,57.53020233269048,544.9757336840137,0.036245000000000006,0.039738,Discharge-----,779.823626200187,947.5826116
0.0,0.0,57.53020233269048,527.9666633840136,0.036245000000000006,0.0408258,Discharge-----,775.4857702001871,943.2447556
