charge,discharge,capacity,Energy_use,Average_daily_cost,Energy_hourly_cost,Charge_or_discharge,Gas_heating_needed,Gas_heating_before_ELH_installment
0.0,0.0,0.037387778258747124,759.9587656106136,0.030305000000000006,0.026673300000000004,Charge+++++,480.9574613349171,599.496984
0.0,0.0,0.037387778258747124,819.3802748106135,0.030305000000000006,0.026673300000000004,Charge+++++,521.9970250349171,640.5365477
0.0,0.0,0.037387778258747124,779.7318834106135,0.030305000000000006,0.0266622,Charge+++++,455.3274979349172,573.8670206
0.0,0.0,0.037387778258747124,726.4459617106136,0.030305000000000006,0.025740900000000004,Charge+++++,471.8451081349171,590.3846308
0.0,0.0,0.037387778258747124,645.6214524106135,0.030305000000000006,0.026751000000000004,Charge+++++,535.5646159349171,654.1041386
0.0,0.0,0.037387778258747124,575.9978783106136,0.030305000000000006,0.027761100000000004,Charge+++++,620.6946723349171,739.234195
0.0,0.0,0.037387778258747124,513.5716388106135,0.030305000000000006,0.028438200000000004,Charge+++++,759.257479134917,877.7970018
0.0,0.0,0.037387778258747124,497.0052453106136,0.030305000000000006,0.028715700000000004,Charge+++++,850.233335934917,968.7728586
0.0,0.0,0.037387778258747124,470.3299227106136,0.030305000000000006,0.0290598,Charge+++++,801.5915027349171,920.1310254
0.0,0.0,0.037387778258747124,487.62808651061357,0.030305000000000006,0.0285714,Charge+++++,891.7800863349171,1010.319609
0.0,0.0,0.037387778258747124,496.3895479106136,0.030305000000000006,0.029847900000000004,Charge+++++,935.203778334917,1053.743301
0.0,0.02691920034629793,0.007477555651749426,514.2471652106135,0.030305000000000006,0.030502800000000004,Discharge-----,945.0745793349171,1063.614102
0.0,0.0,0.007477555651749426,581.3700049106136,0.030305000000000006,0.0311244,Discharge-----,1004.735013334917,1123.274536
0.0,0.0,0.007477555651749426,657.1945091106136,0.030305000000000006,0.031857,Discharge-----,973.900300334917,1092.439823
0.0,0.0,0.007477555651749426,633.1047020106136,0.030305000000000006,0.0329226,Discharge-----,954.8338553349171,1073.373378
0.0,0.0,0.007477555651749426,553.6268678106136,0.030305000000000006,0.0337218,Discharge-----,823.652226334917,942.191749
0.0,0.0,0.007477555651749426,533.6988667106135,0.030305000000000006,0.034188,Discharge-----,752.7356267349171,871.2751494
0.0,0.0,0.007477555651749426,506.00551671061356,0.030305000000000006,0.0343323,Discharge-----,613.148882434917,731.6884051
0.0,0.0,0.007477555651749426,480.2536228106136,0.030305000000000006,0.0341658,Discharge-----,514.7361522349171,633.2756749
0.0,0.0,0.007477555651749426,482.4850827106136,0.030305000000000006,0.0338661,Discharge-----,546.3787029349171,664.9182256
0.0,0.0,0.007477555651749426,477.2256154106136,0.030305000000000006,0.0335109,Discharge-----,516.2138191349171,634.7533418
0.0,0.0,0.007477555651749426,480.04952741061356,0.030305000000000006,0.0332334,Discharge-----,463.2620552349171,581.8015779
0.0,0.0,0.007477555651749426,524.4824634106136,0.030305000000000006,0.0329115,Discharge-----,411.0210358349171,529.5605585
0.0,0.0,0.007477555651749426,627.1343884106136,0.030305000000000006,0.0325896,Discharge-----,356.4627328349171,475.0022555
0.0299102226069977,0.0,0.037387778258747124,759.0411638106135,0.036795,0.032634,Charge+++++,476.6468557349171,595.1863784
0.0,0.0,0.037387778258747124,818.9138562106135,0.036795,0.0320901,Charge+++++,519.558517634917,638.0980403
0.0,0.0,0.037387778258747124,804.1862423106136,0.036795,0.031202100000000003,Charge+++++,563.437826434917,681.9773491
0.0,0.0,0.037387778258747124,752.6329624106136,0.036795,0.030957900000000003,Charge+++++,587.5455041349171,706.0850268
0.0,0.0,0.037387778258747124,659.9693884106135,0.036795,0.0313686,Charge+++++,598.6401019349171,717.1796246
0.0,0.0,0.037387778258747124,575.9934670106136,0.036795,0.0337773,Charge+++++,620.1468668349171,738.6863895
0.0,0.0,0.037387778258747124,488.0303675106136,0.036795,0.03646350000000001,Charge+++++,638.7927592349171,757.3322819
0.0,0.02691920034629793,0.007477555651749426,464.17306111061356,0.036795,0.037640099999999996,Discharge-----,700.409511034917,818.9490337
0.0,0.0,0.007477555651749426,440.8775798106136,0.036795,0.0387057,Discharge-----,668.1905697349171,786.7300924
0.0,0.0,0.007477555651749426,431.82771691061356,0.036795,0.0390942,Discharge-----,642.990542934917,761.5300656
0.0,0.0,0.007477555651749426,430.9107539106136,0.036795,0.0393051,Discharge-----,642.4514921349171,760.9910148
0.0,0.0,0.007477555651749426,446.4094827106136,0.036795,0.0389277,Discharge-----,640.5386185349171,759.0781412
0.0,0.0,0.007477555651749426,507.6686510106136,0.036795,0.0386835,Discharge-----,667.5810659349171,786.1205886
0.0,0.0,0.007477555651749426,582.0257027106136,0.036795,0.038517,Discharge-----,619.532594934917,738.0721176
0.0,0.0,0.007477555651749426,562.0264975106136,0.036795,0.038628,Discharge-----,607.1058213349171,725.645344
0.0,0.0,0.007477555651749426,509.1220271106136,0.036795,0.0398823,Discharge-----,580.6688058349171,699.2083285
0.0,0.0,0.007477555651749426,497.1540211106136,0.036795,0.04164720000000001,Discharge-----,538.8682651349171,657.4077878
0.0,0.0,0.007477555651749426,479.5749366106136,0.036795,0.0427128,Discharge-----,442.35861033491716,560.898133
0.0,0.0,0.007477555651749426,456.5135233106136,0.036795,0.04093680000000001,Discharge-----,360.58335713491715,479.1228798
0.0,0.0,0.007477555651749426,443.8820132106136,0.036795,0.03942720000000001,Discharge-----,330.6448445349171,449.1843672
0.0,0.0,0.007477555651749426,439.8464921106136,0.036795,0.0391053,Discharge-----,310.53163703491714,429.0711597
0.0,0.0,0.007477555651749426,453.5662482106136,0.036795,0.0385614,Discharge-----,308.0578307349171,426.5973534
0.0299102226069977,0.0,0.037387778258747124,513.9196270106136,0.036795,0.03661890000000001,Charge+++++,327.5943278349171,446.1338505
0.0,0.0,0.037387778258747124,656.9794151106136,0.036795,0.0343434,Charge+++++,452.85202943491714,571.3915521
0.0,0.0,0.037387778258747124,767.5460307106135,0.036245000000000006,0.0340215,Charge+++++,479.29614483491713,597.8356675
0.0,0.0,0.037387778258747124,833.3514658106135,0.036245000000000006,0.0337107,Charge+++++,548.6050996349171,667.1446223
0.0,0.0,0.037387778258747124,818.6923203106136,0.036245000000000006,0.0334665,Charge+++++,592.1064132349171,710.6459359
0.0,0.0,0.037387778258747124,776.0216971106136,0.036245000000000006,0.0334554,Charge+++++,654.765784634917,773.3053073
0.0,0.0,0.037387778258747124,691.0000500106136,0.036245000000000006,0.033744,Charge+++++,707.263017534917,825.8025402
0.0,0.0,0.037387778258747124,610.6123014106136,0.036245000000000006,0.03578640000000001,Charge+++++,757.817296334917,876.356819
0.0,0.02691920034629793,0.007477555651749426,521.7657834106136,0.036245000000000006,0.037185,Discharge-----,788.5287668349171,907.0682895
0.0,0.0,0.007477555651749426,493.1657729106136,0.036245000000000006,0.039738,Discharge-----,829.043088934917,947.5826116
0.0,0.0,0.007477555651749426,476.1567026106136,0.036245000000000006,0.0408258,Discharge-----,824.705232934917,943.2447556
0.0,0.0,0.007477555651749426,475.08840311061357,0.036245000000000006,0.0401487,Discharge-----,834.8389167349171,953.3784394
0.0,0.0,0.007477555651749426,472.5734446106136,0.036245000000000006,0.039294,Discharge-----,827.0729579349171,945.6124806
0.0,0.0,0.007477555651749426,482.6592132106136,0.036245000000000006,0.0387612,Discharge-----,801.098004334917,919.637527
0.0,0.0,0.007477555651749426,537.3016913106136,0.036245000000000006,0.0386391,Discharge-----,798.8039926349171,917.3435153
0.0,0.0,0.007477555651749426,622.6719740106136,0.036245000000000006,0.0378399,Discharge-----,799.6728461349171,918.2123688
0.0,0.0,0.007477555651749426,595.4042891106136,0.036245000000000006,0.03801750000000001,Discharge-----,754.9564761349171,873.4959988
0.0,0.0,0.007477555651749426,520.4948869106136,0.036245000000000006,0.0383061,Discharge-----,630.930408334917,749.469931
0.0,0.0,0.007477555651749426,511.2702760106136,0.036245000000000006,0.0387834,Discharge-----,601.3859209349171,719.9254436
0.0,0.0,0.007477555651749426,488.9315343106136,0.036245000000000006,0.03839490000000001,Discharge-----,483.8144845349171,602.3540072
0.0,0.0,0.007477555651749426,468.1770053106136,0.036245000000000006,0.0378066,Discharge-----,412.3378188349172,530.8773415
0.0,0.0,0.007477555651749426,448.68117371061356,0.036245000000000006,0.0365523,Discharge-----,351.94211443491713,470.4816371
0.0299102226069977,0.0,0.037387778258747124,429.6636047106136,0.036245000000000006,0.035298,Charge+++++,265.32713633491716,383.866659
0.0,0.0,0.037387778258747124,430.1508941106136,0.036245000000000006,0.0338661,Charge+++++,204.08109713491712,322.6206198
0.0,0.0,0.037387778258747124,492.11418611061356,0.036245000000000006,0.0324897,Charge+++++,230.84685233491712,349.386375
0.0,0.0,0.037387778258747124,622.3493465106136,0.036245000000000006,0.0315906,Charge+++++,299.2595663349171,417.799089
0.0,0.0,0.037387778258747124,734.2723221106136,0.034771,0.0287823,Charge+++++,331.8675847349171,450.4071074
0.0,0.0,0.037387778258747124,792.1680686106135,0.034771,0.0282051,Charge+++++,366.2191561349171,484.7586788
0.0,0.0,0.037387778258747124,784.2577369106135,0.034771,0.028138500000000004,Charge+++++,439.84740493491717,558.3869276
0.0,0.0,0.037387778258747124,743.7397095106136,0.034771,0.028249500000000004,Charge+++++,512.176186634917,630.7157093
0.0,0.0,0.037387778258747124,653.7281666106136,0.034771,0.028826700000000004,Charge+++++,542.6250939349171,661.1646166
0.0,0.0,0.037387778258747124,576.1325085106135,0.034771,0.030935700000000007,Charge+++++,605.666314734917,724.2058374
0.0,0.0,0.037387778258747124,485.9162984106136,0.034771,0.0321012,Charge+++++,637.160556934917,755.7000796
0.0,0.0,0.037387778258747124,460.6655546106136,0.034771,0.0340215,Charge+++++,689.8740971349171,808.4136198
0.0,0.02691920034629793,0.007477555651749426,456.80116941061357,0.034771,0.03566430000000001,Discharge-----,742.5131397349171,861.0526624
0.0,0.0,0.007477555651749426,449.00625921061356,0.034771,0.0369297,Discharge-----,721.4155122349171,839.9550349
0.0,0.0,0.007477555651749426,445.1458883106136,0.034771,0.0372072,Discharge-----,709.0248647349171,827.5643874
0.0,0.0,0.007477555651749426,460.8535349106136,0.034771,0.0376623,Discharge-----,709.510762834917,828.0502855
0.0,0.0,0.007477555651749426,515.5961140106135,0.034771,0.0376623,Discharge-----,714.3654799349171,832.9050026
0.0,0.0,0.007477555651749426,582.4327339106136,0.034771,0.0376734,Discharge-----,643.8283712349171,762.3678939
0.0,0.0,0.007477555651749426,550.7218654106135,0.034771,0.0379065,Discharge-----,591.1539782349171,709.6935009
0.0,0.0,0.007477555651749426,475.9144387106136,0.034771,0.039183,Discharge-----,480.47755483491716,599.0170775
0.0,0.0,0.007477555651749426,451.64849411061357,0.034771,0.0402708,Discharge-----,390.1471720349171,508.6866947
0.0,0.0,0.007477555651749426,428.0629998106136,0.034771,0.04085910000000001,Discharge-----,268.46159583491715,387.0011185
0.0,0.0,0.007477555651749426,409.45297631061356,0.034771,0.0394605,Discharge-----,201.50055103491712,320.0400737
0.0,0.0,0.007477555651749426,395.35746831061357,0.034771,0.03829500000000001,Discharge-----,160.60765993491714,279.1471826
0.0,0.0,0.007477555651749426,385.4934330106136,0.034771,0.03761790000000001,Discharge-----,109.90156693491711,228.4410896
0.0,0.0,0.007477555651749426,399.1725784106136,0.034771,0.0366522,Discharge-----,105.1122863349171,223.651809
0.0,0.0,0.007477555651749426,461.25468121061357,0.034771,0.0358863,Discharge-----,131.23552373491714,249.7750464
