charge,discharge,capacity,Energy_use,Average_daily_cost,Energy_hourly_cost,Charge_or_discharge
76.9297174434696,0.0,673.8142543713562,635.1803207,0.030305000000000006,0.026433000000000005,Charge+++++
0.0,0.0,673.8142543713562,694.6018299,0.030305000000000006,0.026433000000000005,Charge+++++
0.0,0.0,673.8142543713562,654.9534385,0.030305000000000006,0.026422,Charge+++++
0.0,0.0,673.8142543713562,601.6675168,0.030305000000000006,0.025509000000000004,Charge+++++
0.0,0.0,673.8142543713562,520.8430075,0.030305000000000006,0.026510000000000002,Charge+++++
0.0,0.0,673.8142543713562,451.2194334,0.030305000000000006,0.027511000000000004,Charge+++++
0.0,0.0,673.8142543713562,388.7931939,0.030305000000000006,0.028182000000000002,Charge+++++
0.0,0.0,673.8142543713562,372.2268004,0.030305000000000006,0.028457000000000003,Charge+++++
0.0,0.0,673.8142543713562,345.5514778,0.030305000000000006,0.028798,Charge+++++
0.0,0.0,673.8142543713562,362.8496416,0.030305000000000006,0.028314000000000002,Charge+++++
0.0,0.0,673.8142543713562,371.611103,0.030305000000000006,0.029579000000000005,Charge+++++
0.0,0.0,673.8142543713562,389.4687203,0.030305000000000006,0.030228000000000005,Charge+++++
0.0,334.5532260506372,302.08844764842604,456.59156,0.030305000000000006,0.030844,Discharge-----
0.0,150.5930370967393,134.76285087427127,532.4160642,0.030305000000000006,0.03157,Discharge-----
0.0,0.0,134.76285087427127,508.3262571,0.030305000000000006,0.032626,Discharge-----
0.0,0.0,134.76285087427127,428.8484229,0.030305000000000006,0.033417999999999996,Discharge-----
0.0,0.0,134.76285087427127,408.9204218,0.030305000000000006,0.03388,Discharge-----
0.0,0.0,134.76285087427127,381.2270718,0.030305000000000006,0.034023000000000005,Discharge-----
0.0,0.0,134.76285087427127,355.4751779,0.030305000000000006,0.033858000000000006,Discharge-----
0.0,0.0,134.76285087427127,357.7066378,0.030305000000000006,0.03356100000000001,Discharge-----
0.0,0.0,134.76285087427127,352.4471705,0.030305000000000006,0.033209,Discharge-----
0.0,0.0,134.76285087427127,355.2710825,0.030305000000000006,0.032934000000000005,Discharge-----
0.0,0.0,134.76285087427127,399.7040185,0.030305000000000006,0.032615000000000005,Discharge-----
0.0,0.0,134.76285087427127,502.3559435,0.030305000000000006,0.032296000000000005,Discharge-----
371.7258067229302,0.0,469.31607692490843,634.2627189,0.036795,0.03234,Charge+++++
204.4981774464478,0.0,673.8142543713562,694.1354113,0.036795,0.031801,Charge+++++
0.0,0.0,673.8142543713562,679.4077974,0.036795,0.030921,Charge+++++
0.0,0.0,673.8142543713562,627.8545175,0.036795,0.030679000000000005,Charge+++++
0.0,0.0,673.8142543713562,535.1909435,0.036795,0.031086000000000003,Charge+++++
0.0,0.0,673.8142543713562,451.2150221,0.036795,0.033473,Charge+++++
0.0,0.0,673.8142543713562,363.2519226,0.036795,0.03613500000000001,Charge+++++
0.0,339.3946162,296.7091252602452,339.3946162,0.036795,0.037301,Discharge-----
0.0,145.7516469473765,134.76285087427127,316.0991349,0.036795,0.038357,Discharge-----
0.0,0.0,134.76285087427127,307.049272,0.036795,0.038742000000000006,Discharge-----
0.0,0.0,134.76285087427127,306.132309,0.036795,0.038951,Discharge-----
0.0,0.0,134.76285087427127,321.6310378,0.036795,0.038577,Discharge-----
0.0,0.0,134.76285087427127,382.8902061,0.036795,0.038335,Discharge-----
0.0,0.0,134.76285087427127,457.2472578,0.036795,0.03817,Discharge-----
0.0,0.0,134.76285087427127,437.2480526,0.036795,0.03828,Discharge-----
0.0,0.0,134.76285087427127,384.3435822,0.036795,0.039523,Discharge-----
0.0,0.0,134.76285087427127,372.3755762,0.036795,0.04127200000000001,Discharge-----
0.0,0.0,134.76285087427127,354.7964917,0.036795,0.042328000000000005,Discharge-----
0.0,0.0,134.76285087427127,331.7350784,0.036795,0.04056800000000001,Discharge-----
0.0,0.0,134.76285087427127,319.1035683,0.036795,0.03907200000000001,Discharge-----
0.0,0.0,134.76285087427127,315.0680472,0.036795,0.038753,Discharge-----
0.0,0.0,134.76285087427127,328.7878033,0.036795,0.038214000000000005,Discharge-----
371.7258067229302,0.0,469.31607692490843,389.1411821,0.036795,0.03628900000000001,Charge+++++
204.4981774464478,0.0,673.8142543713562,532.2009702,0.036795,0.034034,Charge+++++
0.0,0.0,673.8142543713562,642.7675858,0.036245000000000006,0.033715,Charge+++++
0.0,0.0,673.8142543713562,708.5730209,0.036245000000000006,0.033407000000000006,Charge+++++
0.0,0.0,673.8142543713562,693.9138754,0.036245000000000006,0.033165,Charge+++++
0.0,0.0,673.8142543713562,651.2432522,0.036245000000000006,0.033154,Charge+++++
0.0,0.0,673.8142543713562,566.2216051,0.036245000000000006,0.033440000000000004,Charge+++++
0.0,0.0,673.8142543713562,485.8338565,0.036245000000000006,0.03546400000000001,Charge+++++
0.0,334.5532260506372,302.08844764842604,396.9873385,0.036245000000000006,0.03685000000000001,Discharge-----
0.0,150.5930370967393,134.76285087427127,368.387328,0.036245000000000006,0.03938,Discharge-----
