charge,discharge,capacity,Energy_use,Average_daily_cost,Energy_hourly_cost,Charge_or_discharge
0.0,0.0,823.8140121950262,635.1803207,0.031966,0.03124,Charge+++++
0.0,0.0,823.8140121950262,694.6018299,0.031966,0.030987000000000004,Charge+++++
0.0,0.0,823.8140121950262,654.9534385,0.031966,0.030833000000000006,Charge+++++
0.0,0.0,823.8140121950262,601.6675168,0.031966,0.030800000000000004,Charge+++++
0.0,0.0,823.8140121950262,520.8430075,0.031966,0.030822000000000002,Charge+++++
0.0,0.0,823.8140121950262,451.2194334,0.031966,0.030954000000000006,Charge+++++
0.0,0.0,823.8140121950262,388.7931939,0.031966,0.031141000000000002,Charge+++++
0.0,0.0,823.8140121950262,372.2268004,0.031966,0.030899000000000003,Charge+++++
0.0,0.0,823.8140121950262,345.5514778,0.031966,0.030503000000000002,Charge+++++
0.0,0.0,823.8140121950262,362.8496416,0.031966,0.031108000000000004,Charge+++++
0.0,0.0,823.8140121950262,371.611103,0.031966,0.031196,Charge+++++
0.0,0.0,823.8140121950262,389.4687203,0.031966,0.031372000000000004,Charge+++++
0.0,0.0,823.8140121950262,456.59156,0.031966,0.031361,Charge+++++
0.0,0.0,823.8140121950262,532.4160642,0.031966,0.031614,Charge+++++
0.0,128.53648631671533,680.9956940653425,508.3262571,0.031966,0.032626,Discharge-----
0.0,128.53648631671533,538.1773759356588,428.8484229,0.031966,0.033417999999999996,Discharge-----
0.0,128.53648631671533,395.3590578059751,408.9204218,0.031966,0.03388,Discharge-----
0.0,128.53648631671533,252.54073967629142,381.2270718,0.031966,0.034023000000000005,Discharge-----
0.0,79.00014351355756,164.76280243900524,355.4751779,0.031966,0.033858000000000006,Discharge-----
0.0,0.0,164.76280243900524,357.7066378,0.031966,0.03356100000000001,Discharge-----
0.0,0.0,164.76280243900524,352.4471705,0.031966,0.033209,Discharge-----
0.0,0.0,164.76280243900524,355.2710825,0.031966,0.032934000000000005,Discharge-----
0.0,0.0,164.76280243900524,399.7040185,0.031966,0.032615000000000005,Discharge-----
0.0,0.0,164.76280243900524,502.3559435,0.031966,0.032296000000000005,Discharge-----
142.8183181296837,0.0,293.29928875572057,634.2627189,0.036806000000000005,0.03234,Charge+++++
142.8183181296837,0.0,421.8357750724359,694.1354113,0.036806000000000005,0.031801,Charge+++++
142.8183181296837,0.0,550.3722613891513,679.4077974,0.036806000000000005,0.030921,Charge+++++
142.8183181296837,0.0,678.9087477058666,627.8545175,0.036806000000000005,0.031064,Charge+++++
142.8183181296837,0.0,807.445234022582,535.1909435,0.036806000000000005,0.031933,Charge+++++
16.368778172444195,0.0,823.8140121950262,451.2150221,0.036806000000000005,0.033473,Charge+++++
0.0,0.0,823.8140121950262,363.2519226,0.036806000000000005,0.03613500000000001,Charge+++++
0.0,128.53648631671533,680.9956940653425,339.3946162,0.036806000000000005,0.037301,Discharge-----
0.0,128.53648631671533,538.1773759356588,316.0991349,0.036806000000000005,0.038357,Discharge-----
0.0,128.53648631671533,395.3590578059751,307.049272,0.036806000000000005,0.038742000000000006,Discharge-----
0.0,128.53648631671533,252.54073967629142,306.132309,0.036806000000000005,0.038951,Discharge-----
0.0,79.00014351355756,164.76280243900524,321.6310378,0.036806000000000005,0.038577,Discharge-----
0.0,0.0,164.76280243900524,382.8902061,0.036806000000000005,0.038335,Discharge-----
0.0,0.0,164.76280243900524,457.2472578,0.036806000000000005,0.03817,Discharge-----
0.0,0.0,164.76280243900524,437.2480526,0.036806000000000005,0.03828,Discharge-----
0.0,0.0,164.76280243900524,384.3435822,0.036806000000000005,0.039523,Discharge-----
0.0,0.0,164.76280243900524,372.3755762,0.036806000000000005,0.04127200000000001,Discharge-----
0.0,0.0,164.76280243900524,354.7964917,0.036806000000000005,0.042328000000000005,Discharge-----
0.0,0.0,164.76280243900524,331.7350784,0.036806000000000005,0.04056800000000001,Discharge-----
0.0,0.0,164.76280243900524,319.1035683,0.036806000000000005,0.03907200000000001,Discharge-----
0.0,0.0,164.76280243900524,315.0680472,0.036806000000000005,0.038753,Discharge-----
0.0,0.0,164.76280243900524,328.7878033,0.036806000000000005,0.038214000000000005,Discharge-----
142.8183181296837,0.0,293.29928875572057,389.1411821,0.036806000000000005,0.03515600000000001,Charge+++++
142.8183181296837,0.0,421.8357750724359,532.2009702,0.036806000000000005,0.033979,Charge+++++
142.8183181296837,0.0,550.3722613891513,642.7675858,0.03601400000000001,0.033715,Charge+++++
142.8183181296837,0.0,678.9087477058666,708.5730209,0.03601400000000001,0.033407000000000006,Charge+++++
142.8183181296837,0.0,807.445234022582,693.9138754,0.03601400000000001,0.033165,Charge+++++
16.368778172444195,0.0,823.8140121950262,651.2432522,0.03601400000000001,0.033154,Charge+++++
0.0,0.0,823.8140121950262,566.2216051,0.03601400000000001,0.033440000000000004,Charge+++++
0.0,0.0,823.8140121950262,485.8338565,0.03601400000000001,0.033825,Charge+++++
0.0,128.53648631671533,680.9956940653425,396.9873385,0.03601400000000001,0.03685000000000001,Discharge-----
0.0,128.53648631671533,538.1773759356588,368.387328,0.03601400000000001,0.03938,Discharge-----
0.0,128.53648631671533,395.3590578059751,351.3782577,0.03601400000000001,0.040458,Discharge-----
0.0,128.53648631671533,252.54073967629142,350.3099582,0.03601400000000001,0.039787,Discharge-----
0.0,79.00014351355756,164.76280243900524,347.7949997,0.03601400000000001,0.03894,Discharge-----
0.0,0.0,164.76280243900524,357.8807683,0.03601400000000001,0.038412,Discharge-----
0.0,0.0,164.76280243900524,412.5232464,0.03601400000000001,0.037477,Discharge-----
0.0,0.0,164.76280243900524,497.8935291,0.03601400000000001,0.037499000000000005,Discharge-----
0.0,0.0,164.76280243900524,470.6258442,0.03601400000000001,0.03767500000000001,Discharge-----
0.0,0.0,164.76280243900524,395.716442,0.03601400000000001,0.036157,Discharge-----
0.0,0.0,164.76280243900524,386.4918311,0.03601400000000001,0.038434,Discharge-----
0.0,0.0,164.76280243900524,364.1530894,0.03601400000000001,0.038049000000000006,Discharge-----
0.0,0.0,164.76280243900524,343.3985604,0.03601400000000001,0.037466000000000006,Discharge-----
142.8183181296837,0.0,293.29928875572057,323.9027288,0.03601400000000001,0.035002000000000005,Charge+++++
142.8183181296837,0.0,421.8357750724359,304.8851598,0.03601400000000001,0.034980000000000004,Charge+++++
142.8183181296837,0.0,550.3722613891513,305.3724492,0.03601400000000001,0.03356100000000001,Charge+++++
142.8183181296837,0.0,678.9087477058666,367.3357412,0.03601400000000001,0.032197,Charge+++++
142.8183181296837,0.0,807.445234022582,497.5709016,0.03601400000000001,0.031306,Charge+++++
16.368778172444195,0.0,823.8140121950262,609.4938772,0.03401200000000001,0.030767,Charge+++++
0.0,0.0,823.8140121950262,667.3896237,0.03401200000000001,0.030745,Charge+++++
0.0,0.0,823.8140121950262,659.479292,0.03401200000000001,0.030536000000000004,Charge+++++
0.0,0.0,823.8140121950262,618.9612646,0.03401200000000001,0.030525000000000004,Charge+++++
0.0,0.0,823.8140121950262,528.9497217,0.03401200000000001,0.030371000000000002,Charge+++++
0.0,0.0,823.8140121950262,451.3540636,0.03401200000000001,0.030657000000000004,Charge+++++
0.0,0.0,823.8140121950262,361.1378535,0.03401200000000001,0.03181200000000001,Charge+++++
0.0,0.0,823.8140121950262,335.8871097,0.03401200000000001,0.033715,Charge+++++
0.0,128.53648631671533,680.9956940653425,332.0227245,0.03401200000000001,0.034309000000000006,Discharge-----
0.0,128.53648631671533,538.1773759356588,324.2278143,0.03401200000000001,0.034309000000000006,Discharge-----
0.0,128.53648631671533,395.3590578059751,320.3674434,0.03401200000000001,0.034375,Discharge-----
0.0,128.53648631671533,252.54073967629142,336.07509,0.03401200000000001,0.037323,Discharge-----
0.0,79.00014351355756,164.76280243900524,390.8176691,0.03401200000000001,0.03523300000000001,Discharge-----
0.0,0.0,164.76280243900524,457.654289,0.03401200000000001,0.034661000000000004,Discharge-----
0.0,0.0,164.76280243900524,425.9434205,0.03401200000000001,0.035254999999999995,Discharge-----
0.0,0.0,164.76280243900524,351.1359938,0.03401200000000001,0.036047,Discharge-----
0.0,0.0,164.76280243900524,326.8700492,0.03401200000000001,0.035254999999999995,Discharge-----
0.0,0.0,164.76280243900524,303.2845549,0.03401200000000001,0.035222,Discharge-----
0.0,0.0,164.76280243900524,284.6745314,0.03401200000000001,0.035244000000000004,Discharge-----
0.0,0.0,164.76280243900524,270.5790234,0.03401200000000001,0.037950000000000005,Discharge-----
0.0,0.0,164.76280243900524,260.7149881,0.03401200000000001,0.03727900000000001,Discharge-----
0.0,0.0,164.76280243900524,274.3941335,0.03401200000000001,0.035959,Discharge-----
0.0,0.0,164.76280243900524,336.4762363,0.03401200000000001,0.035254999999999995,Discharge-----
142.8183181296837,0.0,293.29928875572057,465.8599858,0.03401200000000001,0.03348400000000001,Charge+++++
142.8183181296837,0.0,421.8357750724359,573.2429059,0.047817000000000005,0.03356100000000001,Charge+++++
142.8183181296837,0.0,550.3722613891513,636.4123843,0.047817000000000005,0.033253000000000005,Charge+++++
142.8183181296837,0.0,678.9087477058666,624.6375755,0.047817000000000005,0.033,Charge+++++
142.8183181296837,0.0,807.445234022582,583.4407125,0.047817000000000005,0.033066000000000005,Charge+++++
16.368778172444195,0.0,823.8140121950262,503.0327834,0.047817000000000005,0.033671,Charge+++++
0.0,0.0,823.8140121950262,424.6256018,0.047817000000000005,0.03510100000000001,Charge+++++
0.0,0.0,823.8140121950262,338.9008583,0.047817000000000005,0.036201,Charge+++++
0.0,0.0,823.8140121950262,309.8426729,0.047817000000000005,0.046277000000000006,Charge+++++
0.0,0.0,823.8140121950262,303.2987982,0.047817000000000005,0.047718,Charge+++++
