ESS_power,ESS_capacity,fitness_function,Time,std_ESS_power,std_ESS_capacity,std_fitness_function,profit_kWh,profit_peak_kW,cost_charge,cost_O_n_M_fixed,cost_O_n_m_variable,Cashflow_total,Cost_investment,Summed_charge_kWh,Summed_Discharge_kWh
0.1,0.1,-46.12544788410611,297.7239942550659,0.0,0.0,0.0,14.033550928992481,7.83107605633848,-14.148219874809604,-4.19,-0.1880283434112,3.338378767110159,-48.42,39.46310720000001,35.516796480000004
0.1,0.1,-46.12544788410611,283.42080330848694,0.0,0.0,0.0,14.033550928992481,7.83107605633848,-14.148219874809604,-4.19,-0.1880283434112,3.338378767110159,-48.42,39.46310720000001,35.516796480000004
0.1,0.1,-46.12544788410611,283.24520325660706,0.0,0.0,0.0,14.033550928992481,7.83107605633848,-14.148219874809604,-4.19,-0.1880283434112,3.338378767110159,-48.42,39.46310720000001,35.516796480000004
0.1,0.1,-46.12544788410611,274.58403038978577,0.0,0.0,0.0,14.033550928992481,7.83107605633848,-14.148219874809604,-4.19,-0.1880283434112,3.338378767110159,-48.42,39.46310720000001,35.516796480000004
0.1,0.1,-46.12544788410611,280.29725456237793,0.0,0.0,0.0,14.033550928992481,7.83107605633848,-14.148219874809604,-4.19,-0.1880283434112,3.338378767110159,-48.42,39.46310720000001,35.516796480000004
0.1,0.1,-46.12544788410611,281.5625331401825,0.0,0.0,0.0,14.033550928992481,7.83107605633848,-14.148219874809604,-4.19,-0.1880283434112,3.338378767110159,-48.42,39.46310720000001,35.516796480000004
0.1,0.1,-46.12544788410611,282.74893617630005,0.0,0.0,0.0,14.033550928992481,7.83107605633848,-14.148219874809604,-4.19,-0.1880283434112,3.338378767110159,-48.42,39.46310720000001,35.516796480000004
0.1,0.1,-46.12544788410611,275.6685483455658,0.0,0.0,0.0,14.033550928992481,7.83107605633848,-14.148219874809604,-4.19,-0.1880283434112,3.338378767110159,-48.42,39.46310720000001,35.516796480000004
0.1,0.1,-46.12544788410611,274.85711908340454,0.0,0.0,0.0,14.033550928992481,7.83107605633848,-14.148219874809604,-4.19,-0.1880283434112,3.338378767110159,-48.42,39.46310720000001,35.516796480000004
0.1,0.1,-46.12544788410611,274.6369197368622,0.0,0.0,0.0,14.033550928992481,7.83107605633848,-14.148219874809604,-4.19,-0.1880283434112,3.338378767110159,-48.42,39.46310720000001,35.516796480000004
