ESS_power,ESS_capacity,fitness_function,Time,std_ESS_power,std_ESS_capacity,std_fitness_function,profit_kWh,profit_peak_kW,cost_charge,cost_O_n_M_fixed,cost_O_n_m_variable,Cashflow_total,Cost_investment,Summed_charge_kWh,Summed_Discharge_kWh
0.6316125415403703,11.549029240956317,-5865.226688748168,34.66417694091797,11.515072137541114,8.586918901000681,18805.242330010766,652.6816521323975,326.6503227848488,-736.8662145035856,-26.464565490541514,-9.424734477542039,206.57646044557703,-720340.8062355667,2416.5495839334567,1962.2892205136782
1.3641180089762708,2.612361195790159,-3440.793621148216,33.98349118232727,11.515072137541114,8.586918901000681,18805.242330010766,326.28321218169134,102.28799605429438,-344.85605696575806,-38571.43006301158,-4.8268498533185955,-38492.54176159467,-1575456.6148826785,1013.052020477833,911.7468184300498
39.09386553343631,2.957522579046021,-69160.68053891868,33.66839599609375,11.515072137541114,8.586918901000681,18805.242330010766,369.3937763070837,115.80292127423212,-390.4205806764465,-5890.290333855167,-5.464603229392562,-5800.978820179691,-241683.21880521174,1146.9027442069118,1032.2124697862205
18.792149844271158,0.906032077130219,-33035.28437762755,35.30160117149353,11.515072137541114,8.586918901000681,18805.242330010766,11741.761092784935,4664.313502272301,-12940.874070877135,-787.3910784749615,-169.82079048555374,2507.9886552195835,-81409.28110002005,39813.07443057112,32644.013335196552
0.3443555517644411,19.39336169784203,-8796.78709312714,35.884183406829834,11.515072137541114,8.586918901000681,18805.242330010766,356.21877328137504,178.089959807153,-401.73991994067933,-14.428497618930082,-5.143897201240375,112.99641832767826,-361285.9034733684,1317.5043410507515,1069.627788152924
6.79561696599402,2.5089341340021263,-12833.642140883525,33.02092742919922,11.515072137541114,8.586918901000681,18805.242330010766,7086.460713036556,3514.48131484317,-7886.434599078707,-284.7363508751494,-102.22498671917208,2327.546091206696,-177733.44620569097,25800.72898819114,20905.022315148246
11.633292829813756,15.68084069763578,-26693.809822944513,33.38192439079285,11.515072137541114,8.586918901000681,18805.242330010766,1958.5327943085006,613.9892806525324,-2070.0173090954286,-15751.558337166938,-28.973429762801967,-15278.02700106414,-649619.7940772395,6080.900059735453,5472.810053761908
1.8241562729750185,17.688477937545514,-10335.964537165248,34.52431774139404,11.515072137541114,8.586918901000681,18805.242330010766,2209.286146712052,692.5990802488803,-2335.0441604698135,-38254.32297045853,-32.68293346106225,-37720.16483742848,-1568955.674583344,6859.445142075005,6173.500627867504
6.387252284446231,28.073144482220954,-22887.242191688794,36.600327253341675,11.515072137541114,8.586918901000681,18805.242330010766,3721.4195327625885,1166.6445966935767,-3933.2519065345664,-36190.38555683907,-55.05258209806234,-35290.62591601554,-1489886.879750028,11554.353506276895,10398.918155649204
1.8418382975635859,10.990114410644578,-7657.972318511918,33.57161808013916,11.515072137541114,8.586918901000681,18805.242330010766,1372.662340080728,430.32210908807104,-1450.7976643371799,-11849.765736520892,-20.306392629189652,-11517.885344318463,-488358.939072775,4261.875282379732,3835.6877541417593
