ESS_power,ESS_capacity,fitness_function,Time,std_ESS_power,std_ESS_capacity,std_fitness_function,profit_kWh,profit_peak_kW,cost_charge,cost_O_n_M_fixed,cost_O_n_m_variable,Cashflow_total,Cost_investment,Summed_charge_kWh,Summed_Discharge_kWh
1.349469476,11.07553301,-4149.232827,91.04269552,6.883364833,14.39715123,4756.199119,1596.302589,562.8155898,-1614.057869,-43975.1575,-21.40261482,-43451.4998,-4511.398504,4491.948755,4042.753879
13.68103319,1.640331169,-3019.176607,90.3298583,6.883364833,14.39715123,4756.199119,18314.57432,8697.305486,-18226.98778,-611.0409729,-234.4428126,7939.408232,-2674.154629,59354.09928,48082.57805
6.494560147,51.72855627,-19406.79547,96.32009935,6.883364833,14.39715123,4756.199119,8144.519259,3705.459125,-8117.239054,-272.1220702,-104.2641065,3356.353152,-21099.14465,26432.8598,21418.70861
2.176215547,19.37534368,-7223.416786,90.80622482,6.883364833,14.39715123,4756.199119,2792.543823,1212.780076,-2823.604598,-53840.42111,-37.44135994,-52696.14316,-7864.704633,7858.136568,7072.322911
4.829367149,8.155100985,-3856.57882,93.70659566,6.883364833,14.39715123,4756.199119,1175.384409,335.5946618,-1188.45792,-14352.76089,-15.75910479,-14045.99884,-3892.575135,3307.497318,2976.747587
2.809155596,24.33454775,-9084.058405,90.50183201,6.883364833,14.39715123,4756.199119,3512.579869,1719.649965,-3511.028768,-117.7036195,-44.95788123,1558.539565,-9889.008336,11433.26328,9269.871837
0.936398189,5.723847789,-2187.976047,89.71489143,6.883364833,14.39715123,4756.199119,824.9709555,224.1194368,-834.1469036,-11658.5059,-11.06089517,-11454.6233,-2367.05761,2321.444118,2089.299706
15.67434036,5.349967023,-4726.003952,85.83562446,6.883364833,14.39715123,4756.199119,19676.25989,9261.548884,-19590.60581,-656.7548612,-251.8973357,8438.550767,-4414.549011,63794.56527,51683.0658
22.52877829,1.045760853,-4367.433141,82.66356039,6.883364833,14.39715123,4756.199119,150.7241915,40.9471639,-152.4006595,-10672.25838,-2.020852335,-10635.00853,-3759.292334,424.1334625,381.7201163
5.593874585,11.34733355,-5140.600787,91.88473058,6.883364833,14.39715123,4756.199119,1635.476859,584.1004975,-1653.667864,-20734.618,-21.92784846,-20190.63635,-5248.750758,4602.184004,4141.965603
,,,,,,,5782.333616,2634.432089,-5771.219723,-15689.13433,-74.51748115,-13118.10583,-6572.06356,,
