ESS_power,ESS_capacity,fitness_function,Time,std_ESS_power,std_ESS_capacity,std_fitness_function,profit_kWh,profit_peak_kW,cost_charge,cost_O_n_M_fixed,cost_O_n_m_variable,Cashflow_total,Cost_investment,Summed_charge_kWh,Summed_Discharge_kWh
260.9961097469539,417.35584977425157,-133657.02525182345,10.690470457077026,101.35809091740116,173.8443185450021,41020.0551624961,60727.61855493428,147834.0214866208,-60585.15904568269,-35127.06600285827,-803.5180151882009,112045.8969778259,-201271.11786248544,168857.14620548885,151971.43158493997
335.47239442204494,5.6623454100503725,-61417.18568468249,9.112187623977661,101.35809091740116,173.8443185450021,41020.0551624961,108286.85046140524,300639.46830563294,-105835.45899974229,-47564.8767259579,-1404.5170684918214,254121.4659728461,-52122.077123591895,295842.54458556866,266258.2901270118
285.0192149218563,46.91228190241587,-65953.28032597055,9.348724842071533,101.35809091740116,173.8443185450021,41020.0551624961,321553.08635627816,174116.03329977425,-320747.23525053856,-11942.305105225782,-4127.85709388061,158851.72220640746,-60669.11929679248,1026251.4456351802,833447.8047881355
294.0713295252488,167.36173735992787,-91484.63200172102,9.523640155792236,101.35809091740116,173.8443185450021,41020.0551624961,80352.18808238572,138106.47731682102,-83350.49368796752,-12321.588707107929,-1044.6279310404018,121741.9550730909,-108895.00201384095,238595.7895314088,199121.0229804772
351.61435250150817,428.7247524588454,-123390.60397683899,9.458903312683105,101.35809091740116,173.8443185450021,41020.0551624961,388241.3453774515,240195.27607856062,-387977.90838792507,-16399.059577480733,-5018.957676570097,219040.69581403624,-219179.88930920704,1236253.1000170012,1006158.0126911823
43.02975557169839,19.062016488224845,-14269.131453569229,9.555100917816162,101.35809091740116,173.8443185450021,41020.0551624961,21799.547649748372,10138.167145103014,-21709.146252192,-727.7767453179073,-279.0942319664473,9221.697565375038,-13821.76444628583,70693.34972419766,57273.783530202185
281.34901415578946,375.56126296968904,-113097.50082374398,9.001455783843994,101.35809091740116,173.8443185450021,41020.0551624961,89264.51184553196,125096.8831197254,-93048.91540508655,-10386.883993204727,-1150.1373128296943,109775.45825413638,-188033.17685418445,259164.46038573206,220040.06257727943
266.84768584999694,366.59939669491746,-112982.77589432888,10.359308242797852,101.35809091740116,173.8443185450021,41020.0551624961,53235.96312620669,123931.79209575066,-53321.1746291051,-33437.01782383373,-707.0905684266327,89702.47220059187,-182387.42084814142,148535.8006352701,133682.2205717431
86.74223785236352,0.898340681777809,-15673.957944546815,8.640601873397827,101.35809091740116,173.8443185450021,41020.0551624961,250146.9062867644,611218.2625936294,-256612.36443300988,-44075.34516041902,-3213.522642259634,557463.9366447052,-13256.879185779615,741847.4118217452,619853.0181922904
133.0570940993924,305.98824102232606,-110464.80383898556,10.410175800323486,101.35809091740116,173.8443185450021,41020.0551624961,42346.22926494501,49474.90344317588,-43785.75391976457,-5575.092242764541,-550.9475084795143,41909.339037112266,-138889.5190078789,124409.31679071372,104867.12799955778
