ESS_power,ESS_capacity,fitness_function,Time,std_ESS_power,std_ESS_capacity,std_fitness_function,profit_kWh,profit_peak_kW,cost_charge,cost_O_n_M_fixed,cost_O_n_m_variable,Cashflow_total,Cost_investment,Summed_charge_kWh,Summed_Discharge_kWh
4.967247648457411,6.064216104057219,-3120.16075977216,99.22119188308716,2.992693171885571,17.067383017118818,6175.519880722945,6196.587875950882,2847.210183678171,-6208.32445759227,-208.12767647036557,-79.30442454598584,2548.041501020433,-3099.319357789532,20216.69792922166,16398.71941515256
0.6813776100775024,5.615387963422909,-2103.014163398791,86.59859251976013,2.992693171885571,17.067383017118818,6175.519880722945,809.3387778268229,219.87265113704885,-818.3408530038621,-51512.783585198784,-10.851304907271158,-51312.76431414604,-2286.897983743728,2277.455627415905,2049.7100646743147
5.91141404203414,27.859882677519042,-11118.026799952431,84.34387278556824,2.992693171885571,17.067383017118818,6175.519880722945,7413.873510727273,3345.403572539248,-7388.392722378595,-247.68824836123056,-94.91156758880936,3028.2845449378847,-11722.684747545092,24059.45515107895,19495.163827030723
11.80596688244286,12.709055044856106,-6594.823661974971,84.73524975776672,2.992693171885571,17.067383017118818,6175.519880722945,1831.7400586277176,690.7379431065984,-1852.1140505385429,-54421.669135172204,-24.559270396512762,-53775.86445437293,-6703.092095565495,5154.4629007971125,4639.016610717402
6.487193640709001,54.682207114299715,-20438.61921210116,87.35768866539001,2.992693171885571,17.067383017118818,6175.519880722945,8142.2877717785395,3700.9107763422294,-8108.032011099365,-271.81341354570714,-104.24305540912324,3359.110068066574,-22247.609422622947,26402.878117685636,21390.65817099617
6.787837686083235,3.686203740460711,-2546.4991094846546,87.04968023300171,2.992693171885571,17.067383017118818,6175.519880722945,531.2878913368231,144.33470925352842,-537.1972752308048,-2539.4903981316766,-7.123304925432113,-2408.1883776975624,-2444.700743476494,1495.028572771392,1345.5257154942526
10.298707532785157,37.61818684510797,-15401.439180755606,82.98989081382751,2.992693171885571,17.067383017118818,6175.519880722945,5421.86177760053,2996.105528596346,-5482.167806001306,-16594.399344765166,-72.69424983169597,-13731.294094401295,-16173.446000994452,15256.960317190787,13731.264285471709
4.873128952905109,5.660362884368012,-2940.7380464863463,81.90222597122192,2.992693171885571,17.067383017118818,6175.519880722945,815.8209564024917,221.63366126979417,-824.895131249592,-58183.74376066997,-10.93821547935178,-57982.12248972662,-2928.1348227883104,2295.6962881620907,2066.1266593458818
7.741786081252562,6.313148894336609,-3674.218121761138,90.23867869377136,2.992693171885571,17.067383017118818,6175.519880722945,9699.757480286202,4475.541644605806,-9676.086894643538,-324.3808368044824,-124.16077110390438,4050.6706223400797,-3609.0553185661897,31509.069350697926,25536.875682883867
9.258388759098887,0.5425407384393623,-1836.0014103688875,85.64791655540466,2.992693171885571,17.067383017118818,6175.519880722945,11608.805802023344,5411.947134696239,-11571.615799921152,-387.92648900624334,-148.60923261943705,4912.601415172751,-1588.8051027545143,37681.642249532466,30534.65388161376
