ESS_power,ESS_capacity,fitness_function,Time,std_ESS_power,std_ESS_capacity,std_fitness_function,profit_kWh,profit_peak_kW,cost_charge,cost_O_n_M_fixed,cost_O_n_m_variable,Cashflow_total,Cost_investment,Summed_charge_kWh,Summed_Discharge_kWh
35.536714841361714,53.281856504703065,-24370.633674326564,19.74385643005371,50.117801620987606,40.10153527829384,14511.161986876592,7679.446710494868,5185.048233229092,-7764.863298084511,-6627.8926529788,-102.96308549366353,-1631.2240928330161,-26025.161720025055,21609.73822756755,19448.764404810794
47.24091965052773,34.64073103096296,-20117.555250334506,19.617026567459106,50.117801620987606,40.10153527829384,14511.161986876592,257313.82365082178,142730.92672428745,-254628.25479634482,-9865.718187837876,-3286.628957380677,132264.1484335459,-20511.62136124931,806742.430679219,654852.5965968684
60.415415481408395,12.437349222850505,-15102.579147770295,17.428284406661987,50.117801620987606,40.10153527829384,14511.161986876592,1792.5794415264907,669.4604535358409,-1812.5178595728441,-9655.508150920754,-24.034219814279027,-9030.020335245545,-13830.430141166988,5044.266070701135,4539.83946363102
192.83203890604767,36.357502802156866,-46410.34350452959,17.017646074295044,50.117801620987606,40.10153527829384,14511.161986876592,5240.160978084287,2848.0178392459184,-5298.445993404034,-8079.662430163398,-70.25807497950376,-5360.187681216731,-42843.74747981934,14745.659586642103,13271.09362797789
28.957972438245413,6.822883622245253,-7613.760533983346,17.060022830963135,50.117801620987606,40.10153527829384,14511.161986876592,983.3736026881074,267.1526028467283,-994.3114242049312,-63670.95102817445,-13.184697302139728,-63427.920944146674,-6964.41260458877,2767.1845297069103,2490.4660767362193
14.50861393093338,69.67302812601349,-27436.995955970062,18.41885733604431,50.117801620987606,40.10153527829384,14511.161986876592,26676.882600348636,45054.6266550481,-26970.073615585876,-60367.51274154705,-357.6266431035556,-15963.703744839751,-29275.62429956734,75058.14441766284,67552.32997589657
58.17548260547609,94.46040241683859,-40174.14652824725,17.464248657226562,50.117801620987606,40.10153527829384,14511.161986876592,13614.458545527274,14289.316491991834,-13765.888802768379,-59295.61675058038,-182.53745510823794,-45340.26797093791,-45420.50043232842,38310.68778390621,34479.61900551559
7.737289770712367,137.0544457013256,-51734.56413118195,17.927149295806885,50.117801620987606,40.10153527829384,14511.161986876592,19753.48422979294,27388.33673131921,-19973.197352303305,-59435.72706224768,-264.84716441490093,-32531.950617853734,-54492.89898483792,55585.72633948282,50027.153705534554
30.398510527110624,83.721956118168,-34951.3900042079,17.73861050605774,50.117801620987606,40.10153527829384,14511.161986876592,11400.095036038785,5093.251409027122,-11894.565830512218,-1273.6975910859353,-147.23143368836523,3177.8515897793877,-37107.88368762504,34620.42535593865,28157.137876003162
28.690629382605426,11.839270510630373,-9287.541195530343,16.877748250961304,50.117801620987606,40.10153527829384,14511.161986876592,58408.89649565515,23487.735561658275,-58024.22019295578,-1970.1978700796599,-746.7967465980289,21155.417247679965,-8877.009734869029,188017.787124719,152346.77826393853
