charge,discharge,capacity,Energy_use,Average_daily_cost,Energy_hourly_cost,Charge_or_discharge,Gas_heating_still_needed,Gas_heating_before_ELH_installment
0.0,0.0,886.308036964065,1147.5033094164435,0.036245000000000006,0.033744,Charge+++++,,825.8025402
0.0,0.0,886.308036964065,1067.1155608164436,0.036245000000000006,0.03578640000000001,Charge+++++,,876.356819
0.0,291.752010364212,562.139136559385,978.2690428164435,0.036245000000000006,0.037185,Discharge-----,,907.0682895
0.0,291.752010364212,237.97023615470493,949.6690323164435,0.036245000000000006,0.039738,Discharge-----,,947.5826116
0.0,54.63776588570274,177.261607392813,932.6599620164434,0.036245000000000006,0.0408258,Discharge-----,,943.2447556
0.0,0.0,177.261607392813,931.5916625164434,0.036245000000000006,0.0401487,Discharge-----,,953.3784394
0.0,0.0,177.261607392813,929.0767040164435,0.036245000000000006,0.039294,Discharge-----,,945.6124806
0.0,0.0,177.261607392813,939.1624726164434,0.036245000000000006,0.0387612,Discharge-----,,919.637527
0.0,0.0,177.261607392813,993.8049507164435,0.036245000000000006,0.0386391,Discharge-----,,917.3435153
0.0,0.0,177.261607392813,1079.1752334164435,0.036245000000000006,0.0378399,Discharge-----,,918.2123688
0.0,0.0,177.261607392813,1051.9075485164435,0.036245000000000006,0.03801750000000001,Discharge-----,,873.4959988
0.0,0.0,177.261607392813,976.9981463164434,0.036245000000000006,0.0383061,Discharge-----,,749.469931
0.0,0.0,177.261607392813,967.7735354164435,0.036245000000000006,0.0387834,Discharge-----,,719.9254436
0.0,0.0,177.261607392813,945.4347937164434,0.036245000000000006,0.03839490000000001,Discharge-----,,602.3540072
0.0,0.0,177.261607392813,902.2168146105264,0.036245000000000006,0.0378066,Discharge-----,,530.8773415
0.0,0.0,177.261607392813,819.1465573263158,0.036245000000000006,0.0365523,Discharge-----,,470.4816371
324.16890040468,0.0,469.01361775702503,708.955327168421,0.036245000000000006,0.035298,Charge+++++,,383.866659
324.16890040468,0.0,760.7656281212371,644.9731016210526,0.036245000000000006,0.0338661,Charge+++++,,322.6206198
125.54240884282785,0.0,886.308036964065,735.1108727789474,0.036245000000000006,0.0324897,Charge+++++,,349.386375
0.0,0.0,886.308036964065,937.3594163368421,0.036245000000000006,0.0315906,Charge+++++,,417.799089
0.0,0.0,886.308036964065,1083.606621831579,0.034771,0.0287823,Charge+++++,,450.4071074
0.0,0.0,886.308036964065,1177.6619171736843,0.034771,0.0282051,Charge+++++,,484.7586788
0.0,0.0,886.308036964065,1240.7609963164434,0.034771,0.028138500000000004,Charge+++++,,558.3869276
0.0,0.0,886.308036964065,1200.2429689164435,0.034771,0.028249500000000004,Charge+++++,,630.7157093
0.0,0.0,886.308036964065,1110.2314260164435,0.034771,0.028826700000000004,Charge+++++,,661.1646166
0.0,0.0,886.308036964065,1032.6357679164435,0.034771,0.030935700000000007,Charge+++++,,724.2058374
0.0,0.0,886.308036964065,942.4195578164434,0.034771,0.0321012,Charge+++++,,755.7000796
0.0,0.0,886.308036964065,917.1688140164434,0.034771,0.0340215,Charge+++++,,808.4136198
0.0,291.752010364212,562.139136559385,913.3044288164434,0.034771,0.03566430000000001,Discharge-----,,861.0526624
0.0,291.752010364212,237.97023615470493,905.5095186164434,0.034771,0.0369297,Discharge-----,,839.9550349
0.0,54.63776588570274,177.261607392813,901.6491477164434,0.034771,0.0372072,Discharge-----,,827.5643874
0.0,0.0,177.261607392813,917.3567943164435,0.034771,0.0376623,Discharge-----,,828.0502855
0.0,0.0,177.261607392813,972.0993734164434,0.034771,0.0376623,Discharge-----,,832.9050026
0.0,0.0,177.261607392813,1038.9359933164435,0.034771,0.0376734,Discharge-----,,762.3678939
0.0,0.0,177.261607392813,1007.2251248164434,0.034771,0.0379065,Discharge-----,,709.6935009
0.0,0.0,177.261607392813,932.4176981164435,0.034771,0.039183,Discharge-----,,599.0170775
0.0,0.0,177.261607392813,862.329727831579,0.034771,0.0402708,Discharge-----,,508.6866947
0.0,0.0,177.261607392813,710.6541533210527,0.034771,0.04085910000000001,Discharge-----,,387.0011185
0.0,0.0,177.261607392813,621.5588195052632,0.034771,0.0394605,Discharge-----,,320.0400737
0.0,0.0,177.261607392813,564.4181629789473,0.034771,0.03829500000000001,Discharge-----,,279.1471826
0.0,0.0,177.261607392813,501.1792929421053,0.034771,0.03761790000000001,Discharge-----,,228.4410896
0.0,0.0,177.261607392813,509.8170903421053,0.034771,0.0366522,Discharge-----,,223.651809
0.0,0.0,177.261607392813,599.3973377736843,0.034771,0.0358863,Discharge-----,,249.7750464
324.16890040468,0.0,469.01361775702503,796.3086347473684,0.034771,0.0337884,Charge+++++,,313.9262165
324.16890040468,0.0,760.7656281212371,915.699482531579,0.048059000000000004,0.0338661,Charge+++++,,325.3337478
125.54240884282785,0.0,886.308036964065,1039.7365399842106,0.048059000000000004,0.0335553,Charge+++++,,383.1579479
0.0,0.0,886.308036964065,1088.175056763158,0.048059000000000004,0.0333,Charge+++++,,440.3606072
0.0,0.0,886.308036964065,1120.9176019736842,0.048059000000000004,0.0333666,Charge+++++,,510.603045
0.0,0.0,886.308036964065,1084.3144877164434,0.048059000000000004,0.0339771,Charge+++++,,576.2179261
0.0,0.0,886.308036964065,1005.9073061164435,0.048059000000000004,0.0360195,Charge+++++,,622.496625
0.0,0.0,886.308036964065,920.1825626164434,0.048059000000000004,0.0387057,Charge+++++,,657.8786793
0.0,0.0,886.308036964065,891.1243772164435,0.048059000000000004,0.04669770000000001,Charge+++++,,693.7432913
0.0,291.752010364212,562.139136559385,884.5805025164434,0.048059000000000004,0.04815180000000001,Discharge-----,,734.5555909
324.16890040468,0.0,853.891146923597,888.7467031164434,0.048059000000000004,0.04666440000000001,Charge+++++,,766.6233278
32.41689004046793,0.0,886.308036964065,889.6416722164435,0.048059000000000004,0.04777440000000001,Charge+++++,,775.280178
0.0,291.752010364212,562.139136559385,906.6470000164434,0.048059000000000004,0.0494394,Discharge-----,,781.4531514
0.0,291.752010364212,237.97023615470493,975.3163362164435,0.048059000000000004,0.04946160000000001,Discharge-----,,848.2095731
0.0,54.63776588570274,177.261607392813,1051.5504058164433,0.048059000000000004,0.0495726,Discharge-----,,819.1822155
0.0,0.0,177.261607392813,1027.2854064164435,0.048059000000000004,0.04993890000000001,Discharge-----,,799.3603395
0.0,0.0,177.261607392813,971.3508181164434,0.048059000000000004,0.06227100000000001,Discharge-----,,772.3119736
0.0,0.0,177.261607392813,966.6953266164435,0.048059000000000004,0.077367,Discharge-----,,768.9875339
0.0,0.0,177.261607392813,955.1800918164435,0.048059000000000004,0.0820512,Discharge-----,,700.8620689
0.0,0.0,177.261607392813,945.4183194164434,0.048059000000000004,0.0799089,Discharge-----,,673.2106812
0.0,0.0,177.261607392813,931.8494806164434,0.048059000000000004,0.05558880000000001,Discharge-----,,634.6677987
0.0,0.0,177.261607392813,918.8904975164435,0.048059000000000004,0.0498279,Discharge-----,,570.2853072
324.16890040468,0.0,469.01361775702503,941.2169166164434,0.048059000000000004,0.0466755,Charge+++++,,603.9709769
324.16890040468,0.0,760.7656281212371,998.5198359164434,0.048059000000000004,0.0413142,Charge+++++,,608.7658655
125.54240884282785,0.0,886.308036964065,1127.5851491164435,0.048059000000000004,0.0384615,Charge+++++,,671.3067575
0.0,291.752010364212,562.139136559385,1228.9062565164436,0.037025999999999996,0.03978240000000001,Discharge-----,,655.6401963
0.0,291.752010364212,237.97023615470493,1281.1430831164434,0.037025999999999996,0.0394494,Discharge-----,,664.783491
0.0,54.63776588570274,177.261607392813,1260.7773382164435,0.037025999999999996,0.03839490000000001,Discharge-----,,683.689218
0.0,0.0,177.261607392813,1211.1059820164435,0.037025999999999996,0.0380508,Discharge-----,,716.1729933
0.0,0.0,177.261607392813,1124.2455511164435,0.037025999999999996,0.037917599999999996,Discharge-----,,753.0590817
324.16890040468,0.0,469.01361775702503,1043.2545751164434,0.037025999999999996,0.0361749,Charge+++++,,787.8202527
0.0,262.57680932779084,177.261607392813,960.4793259164435,0.037025999999999996,0.03809520000000001,Discharge-----,,836.2793111
0.0,0.0,177.261607392813,925.8476694164435,0.037025999999999996,0.0377067,Discharge-----,,847.3229472
0.0,0.0,177.261607392813,921.0387108164434,0.037025999999999996,0.03774,Discharge-----,,895.8256405
0.0,0.0,177.261607392813,922.5473546164435,0.037025999999999996,0.0377955,Discharge-----,,916.0710227
0.0,0.0,177.261607392813,922.8731521164434,0.037025999999999996,0.0383505,Discharge-----,,922.2079987
0.0,0.0,177.261607392813,935.5439200164435,0.037025999999999996,0.0383838,Discharge-----,,909.111444
0.0,0.0,177.261607392813,1006.0458423164434,0.037025999999999996,0.037917599999999996,Discharge-----,,983.9816754
0.0,0.0,177.261607392813,1075.1163307164434,0.037025999999999996,0.0376512,Discharge-----,,923.1579181
0.0,0.0,177.261607392813,1056.2655106164434,0.037025999999999996,0.0376068,Discharge-----,,927.3771195
0.0,0.0,177.261607392813,1011.8218356164434,0.037025999999999996,0.0381618,Discharge-----,,951.3746374
0.0,0.0,177.261607392813,1010.9907648164435,0.037025999999999996,0.0383616,Discharge-----,,964.9245702
0.0,0.0,177.261607392813,994.1874939164434,0.037025999999999996,0.0380841,Discharge-----,,873.3549775
0.0,0.0,177.261607392813,969.8614805164434,0.037025999999999996,0.037917599999999996,Discharge-----,,781.1126883
324.16890040468,0.0,469.01361775702503,961.9728302164434,0.037025999999999996,0.0367521,Charge+++++,,767.8399961
324.16890040468,0.0,760.7656281212371,954.6957808164434,0.037025999999999996,0.03566430000000001,Charge+++++,,728.7011821
125.54240884282785,0.0,886.308036964065,976.2072217164434,0.037025999999999996,0.0350316,Charge+++++,,758.7102973
0.0,0.0,886.308036964065,1031.6899488164436,0.037025999999999996,0.0334998,Charge+++++,,755.3804447
0.0,0.0,886.308036964065,1179.8242714164435,0.037025999999999996,0.0322011,Charge+++++,,902.4017942
0.0,0.0,886.308036964065,1259.9352614164434,0.034210000000000004,0.0325785,Charge+++++,,792.6016611
0.0,0.0,886.308036964065,1312.7509564164434,0.034210000000000004,0.0320568,Charge+++++,,804.3576317
0.0,0.0,886.308036964065,1293.1616169164436,0.034210000000000004,0.0313908,Charge+++++,,826.7001322
0.0,0.0,886.308036964065,1246.5774792164434,0.034210000000000004,0.030902400000000003,Charge+++++,,872.8580174
0.0,0.0,886.308036964065,1153.7618005164436,0.034210000000000004,0.0311244,Charge+++++,,883.2227841
0.0,0.0,886.308036964065,1072.1065409164435,0.034210000000000004,0.0317904,Charge+++++,,914.9917181
0.0,0.0,886.308036964065,982.3238782164435,0.034210000000000004,0.032301,Charge+++++,,932.3154704
0.0,0.0,886.308036964065,944.9591012164435,0.034210000000000004,0.0327339,Charge+++++,,931.2065962
0.0,0.0,886.308036964065,932.4305958164434,0.034210000000000004,0.0332667,Charge+++++,,945.4397716
0.0,0.0,886.308036964065,933.2797143164435,0.034210000000000004,0.0340992,Charge+++++,,962.8447072
0.0,291.752010364212,562.139136559385,938.9658927164435,0.034210000000000004,0.0349317,Discharge-----,,992.8191468
0.0,291.752010364212,237.97023615470493,954.3156672164434,0.034210000000000004,0.035409,Discharge-----,,991.612164
0.0,54.63776588570274,177.261607392813,1005.2218756164434,0.034210000000000004,0.0349872,Discharge-----,,979.3856189
0.0,0.0,177.261607392813,1096.1537277164434,0.034210000000000004,0.0347652,Discharge-----,,1015.793015
0.0,0.0,177.261607392813,1077.4763614164435,0.034210000000000004,0.03535350000000001,Discharge-----,,1020.716131
0.0,0.0,177.261607392813,1020.7267190164434,0.034210000000000004,0.0364413,Discharge-----,,989.9792776
0.0,0.0,177.261607392813,1017.7921077164434,0.034210000000000004,0.0384282,Discharge-----,,994.3369907
0.0,0.0,177.261607392813,998.1752622164435,0.034210000000000004,0.03904980000000001,Discharge-----,,890.4790459
0.0,0.0,177.261607392813,994.1020353164434,0.034210000000000004,0.0380508,Discharge-----,,888.1564081
0.0,0.0,177.261607392813,976.4074571164434,0.034210000000000004,0.03701850000000001,Discharge-----,,831.4074745
0.0,0.0,177.261607392813,963.4436071164434,0.034210000000000004,0.03626370000000001,Discharge-----,,767.1608022
0.0,0.0,177.261607392813,975.4438168164434,0.034210000000000004,0.036130499999999996,Discharge-----,,754.9566766
0.0,0.0,177.261607392813,1028.7821312164433,0.034210000000000004,0.0353424,Discharge-----,,742.1922662
324.16890040468,0.0,469.01361775702503,1153.9964228164436,0.034210000000000004,0.033966,Charge+++++,,787.6246463
0.0,262.57680932779084,177.261607392813,1256.8657308164434,0.034001,0.0341325,Discharge-----,,778.824144
0.0,0.0,177.261607392813,1312.9349741164433,0.034001,0.0340104,Discharge-----,,804.8728268
324.16890040468,0.0,469.01361775702503,1298.6102108164434,0.034001,0.0338883,Charge+++++,,850.4993619
324.16890040468,0.0,760.7656281212371,1250.8005655164434,0.034001,0.0338994,Charge+++++,,891.1501469
125.54240884282785,0.0,886.308036964065,1180.9701245164433,0.034001,0.0339993,Charge+++++,,1003.367351
0.0,291.752010364212,562.139136559385,1100.2036448164436,0.034001,0.034077,Discharge-----,,1038.962429
0.0,291.752010364212,237.97023615470493,1007.0797905164434,0.034001,0.0341547,Discharge-----,,1041.382581
324.16890040468,0.0,529.722246518917,1009.0907699164434,0.034001,0.0339438,Charge+++++,,1214.718076
0.0,291.752010364212,205.553346114237,975.1505852164435,0.034001,0.0341325,Discharge-----,,1133.806407
0.0,25.4625648492816,177.261607392813,969.3406319164435,0.034001,0.0345099,Discharge-----,,1121.703173
0.0,0.0,177.261607392813,967.4071321164434,0.034001,0.0354423,Discharge-----,,1117.864782
0.0,0.0,177.261607392813,987.0646453164434,0.034001,0.034398899999999996,Discharge-----,,1135.868566
0.0,0.0,177.261607392813,1039.3244531164435,0.034001,0.0343656,Discharge-----,,1129.671224
0.0,0.0,177.261607392813,1137.2136709164433,0.034001,0.0342657,Discharge-----,,1196.831965
0.0,0.0,177.261607392813,1094.1290975164434,0.034001,0.0342435,Discharge-----,,1093.469481
0.0,0.0,177.261607392813,1017.1144191164435,0.034001,0.0343656,Discharge-----,,973.2397504
0.0,0.0,177.261607392813,1000.5976271164434,0.034001,0.03507600000000001,Discharge-----,,917.4627007
0.0,0.0,177.261607392813,977.9262882164435,0.034001,0.0353424,Discharge-----,,800.1547423
0.0,0.0,177.261607392813,957.2976655164434,0.034001,0.0349206,Discharge-----,,724.4723659
0.0,0.0,177.261607392813,943.8774655164434,0.034001,0.0345765,Discharge-----,,686.7369581
0.0,0.0,177.261607392813,954.6432821164435,0.034001,0.0342213,Discharge-----,,727.7269779
0.0,0.0,177.261607392813,952.2713341164434,0.034001,0.0343545,Discharge-----,,651.6940306
324.16890040468,0.0,469.01361775702503,1011.5823072164435,0.034001,0.0339105,Charge+++++,,665.5381381
324.16890040468,0.0,760.7656281212371,1138.2392907164435,0.034001,0.0331779,Charge+++++,,717.3453301
125.54240884282785,0.0,886.308036964065,1242.8432132164435,0.03454,0.0328116,Charge+++++,,716.2879818
0.0,0.0,886.308036964065,1299.9344399164434,0.03454,0.0323121,Charge+++++,,746.8886041
0.0,0.0,886.308036964065,1283.0385593164433,0.03454,0.0321789,Charge+++++,,781.1646134
0.0,0.0,886.308036964065,1230.6766641164436,0.03454,0.0323676,Charge+++++,,801.6589989
0.0,0.0,886.308036964065,1145.8907838164434,0.03454,0.0329781,Charge+++++,,847.6691498
0.0,0.0,886.308036964065,1062.3549121164433,0.03454,0.0337551,Charge+++++,,871.0704387
0.0,0.0,886.308036964065,975.3306887164434,0.03454,0.0341547,Charge+++++,,893.8052932
0.0,291.752010364212,562.139136559385,944.9099572164434,0.03454,0.0362748,Discharge-----,,926.2876389
0.0,291.752010364212,237.97023615470493,931.2828431164435,0.03454,0.03721830000000001,Discharge-----,,936.9992814
0.0,54.63776588570274,177.261607392813,929.4538121164435,0.03454,0.0369741,Discharge-----,,943.7282064
0.0,0.0,177.261607392813,936.3051513164435,0.03454,0.03714060000000001,Discharge-----,,977.5222505
0.0,0.0,177.261607392813,951.7915595164434,0.03454,0.03654120000000001,Discharge-----,,975.4681486
0.0,0.0,177.261607392813,1004.4011887164434,0.03454,0.03646350000000001,Discharge-----,,964.0646782
0.0,0.0,177.261607392813,1103.5039029164434,0.03454,0.036330299999999996,Discharge-----,,1025.818019
0.0,0.0,177.261607392813,1072.2334270164433,0.03454,0.03586410000000001,Discharge-----,,963.3565972
0.0,0.0,177.261607392813,999.8813968164434,0.03454,0.03638580000000001,Discharge-----,,850.56044
0.0,0.0,177.261607392813,984.9529397164434,0.03454,0.03686310000000001,Discharge-----,,795.7197472
0.0,0.0,177.261607392813,965.8729451164434,0.03454,0.0365745,Discharge-----,,692.6450881
0.0,0.0,177.261607392813,944.3129836164435,0.03454,0.0364746,Discharge-----,,617.6191159
0.0,0.0,177.261607392813,897.5432694157894,0.03454,0.0348651,Discharge-----,,531.7677823
324.16890040468,0.0,469.01361775702503,828.5516433,0.03454,0.033855,Charge+++++,,477.4073361
324.16890040468,0.0,760.7656281212371,774.7264079157895,0.03454,0.0333777,Charge+++++,,424.1184905
125.54240884282785,0.0,886.308036964065,828.0930981894737,0.03454,0.0328227,Charge+++++,,422.1023506
0.0,0.0,886.308036964065,1050.7901338210527,0.03454,0.0320013,Charge+++++,,506.5050252
0.0,0.0,886.308036964065,1142.4003524789473,0.032527,0.0290376,Charge+++++,,496.3494446
0.0,0.0,886.308036964065,1242.2805234105263,0.032527,0.0283827,Charge+++++,,535.2545311
0.0,0.0,886.308036964065,1246.7760124164433,0.032527,0.0282939,Charge+++++,,584.6333045
0.0,0.0,886.308036964065,1200.9347256164433,0.032527,0.0283827,Charge+++++,,633.3215094
0.0,0.0,886.308036964065,1123.4365338164434,0.032527,0.030824700000000003,Charge+++++,,719.2685429
0.0,0.0,886.308036964065,1044.0028828164434,0.032527,0.0321123,Charge+++++,,774.0700117
0.0,291.752010364212,562.139136559385,946.4558047164435,0.032527,0.0330669,Discharge-----,,766.1797176
0.0,291.752010364212,237.97023615470493,918.1148286164434,0.032527,0.03441,Discharge-----,,807.9294095
0.0,54.63776588570274,177.261607392813,912.7803542164434,0.032527,0.0347541,Discharge-----,,855.4298879
0.0,0.0,177.261607392813,918.4014374164435,0.032527,0.0346542,Discharge-----,,895.204558
0.0,0.0,177.261607392813,916.8544558164434,0.032527,0.0345654,Discharge-----,,891.6578873
0.0,0.0,177.261607392813,927.3156187164434,0.032527,0.0344766,Discharge-----,,867.3011768
0.0,0.0,177.261607392813,974.4780606164434,0.032527,0.034398899999999996,Discharge-----,,831.7816308
0.0,0.0,177.261607392813,1069.5119903164434,0.032527,0.03441,Discharge-----,,875.6079457
0.0,0.0,177.261607392813,1039.8399222164435,0.032527,0.0344211,Discharge-----,,820.2766567
0.0,0.0,177.261607392813,982.3154990164435,0.032527,0.0344433,Discharge-----,,773.2907059
0.0,0.0,177.261607392813,977.8198998164435,0.032527,0.0346209,Discharge-----,,764.7228059
0.0,0.0,177.261607392813,958.4196894164434,0.032527,0.0346209,Discharge-----,,660.2156328
0.0,0.0,177.261607392813,944.8307952164434,0.032527,0.0344322,Discharge-----,,620.6221877
0.0,0.0,177.261607392813,930.5625875164435,0.032527,0.0338994,Discharge-----,,583.4640873
0.0,0.0,177.261607392813,915.1592945263159,0.032527,0.0330891,Discharge-----,,545.3028904
0.0,0.0,177.261607392813,921.8020661789474,0.032527,0.0328005,Discharge-----,,539.3385083
324.16890040468,0.0,469.01361775702503,943.0792618631579,0.032527,0.0323565,Charge+++++,,512.2063218
324.16890040468,0.0,760.7656281212371,1035.1066999421053,0.032527,0.0311688,Charge+++++,,494.3762198
125.54240884282785,0.0,886.308036964065,1122.3566746526317,0.030040999999999998,0.0270618,Charge+++++,,480.8381215
0.0,0.0,886.308036964065,1185.8108218789475,0.030040999999999998,0.025285800000000004,Charge+++++,,491.2576137
0.0,0.0,886.308036964065,1161.8940977947368,0.030040999999999998,0.0244755,Charge+++++,,491.7158446
0.0,0.0,886.308036964065,1107.0142903368421,0.030040999999999998,0.024531000000000004,Charge+++++,,493.2405118
0.0,0.0,886.308036964065,1090.9862456164435,0.030040999999999998,0.026196000000000004,Charge+++++,,576.8704217
0.0,0.0,886.308036964065,1024.3633108164436,0.030040999999999998,0.028726800000000004,Charge+++++,,688.8168338
0.0,291.752010364212,562.139136559385,934.5121156164435,0.030040999999999998,0.030880200000000003,Discharge-----,,721.9278823
0.0,291.752010364212,237.97023615470493,896.9903750164435,0.030040999999999998,0.0321456,Discharge-----,,720.1267696
0.0,54.63776588570274,177.261607392813,880.3499049164434,0.030040999999999998,0.0323454,Discharge-----,,716.0612548
0.0,0.0,177.261607392813,879.5747731164435,0.030040999999999998,0.0323232,Discharge-----,,726.2489673
0.0,0.0,177.261607392813,882.3714082164435,0.030040999999999998,0.0323565,Discharge-----,,743.4535395
0.0,0.0,177.261607392813,912.0263777164434,0.030040999999999998,0.0323676,Discharge-----,,805.8903188
0.0,0.0,177.261607392813,977.3920376164434,0.030040999999999998,0.0323787,Discharge-----,,857.8400876
0.0,0.0,177.261607392813,1053.1381394164434,0.030040999999999998,0.0323343,Discharge-----,,826.6357183
0.0,0.0,177.261607392813,1030.1452057164433,0.030040999999999998,0.0323565,Discharge-----,,812.4525708
0.0,0.0,177.261607392813,961.5591108164434,0.030040999999999998,0.0323898,Discharge-----,,729.2124031
0.0,0.0,177.261607392813,968.1639226164434,0.030040999999999998,0.032634,Discharge-----,,775.956931
0.0,0.0,177.261607392813,971.8367697164434,0.030040999999999998,0.0328227,Discharge-----,,775.2792986
0.0,0.0,177.261607392813,954.6862757164434,0.030040999999999998,0.0326118,Discharge-----,,714.7282385
0.0,0.0,177.261607392813,929.5020712164435,0.030040999999999998,0.0323343,Discharge-----,,624.5879304
0.0,0.0,177.261607392813,919.1328657164435,0.030040999999999998,0.031746,Discharge-----,,571.7253642
0.0,0.0,177.261607392813,825.4765396894737,0.030040999999999998,0.030980100000000003,Discharge-----,,470.7887505
324.16890040468,0.0,469.01361775702503,851.3519239578948,0.030040999999999998,0.0291597,Charge+++++,,447.0409406
324.16890040468,0.0,760.7656281212371,1013.2025755473685,0.030040999999999998,0.0269619,Charge+++++,,483.75404
125.54240884282785,0.0,886.308036964065,1095.4381334736843,0.030052000000000002,0.024608700000000004,Charge+++++,,466.0683275
