ESS_power,ESS_capacity,fitness_function,Time,std_ESS_power,std_ESS_capacity,std_fitness_function,profit_kWh,profit_peak_kW,cost_charge,cost_O_n_M_fixed,cost_O_n_m_variable,Cashflow_total,Cost_investment,Summed_charge_kWh,Summed_Discharge_kWh
0.1,0.1,-51.50544788410611,69.64556050300598,0.0,0.0,7.105427357601002e-15,14.033550928992481,7.83107605633848,-14.148219874809604,-4.19,-0.1880283434112,3.338378767110159,-53.800000000000004,39.46310720000001,35.516796480000004
0.1,0.1,-51.50544788410611,68.67698097229004,0.0,0.0,7.105427357601002e-15,14.033550928992481,7.83107605633848,-14.148219874809604,-4.19,-0.1880283434112,3.338378767110159,-53.800000000000004,39.46310720000001,35.516796480000004
0.1,0.1,-51.50544788410611,66.62895011901855,0.0,0.0,7.105427357601002e-15,14.033550928992481,7.83107605633848,-14.148219874809604,-4.19,-0.1880283434112,3.338378767110159,-53.800000000000004,39.46310720000001,35.516796480000004
0.1,0.1,-51.50544788410611,69.92442631721497,0.0,0.0,7.105427357601002e-15,14.033550928992481,7.83107605633848,-14.148219874809604,-4.19,-0.1880283434112,3.338378767110159,-53.800000000000004,39.46310720000001,35.516796480000004
0.1,0.1,-51.50544788410611,67.92066168785095,0.0,0.0,7.105427357601002e-15,14.033550928992481,7.83107605633848,-14.148219874809604,-4.19,-0.1880283434112,3.338378767110159,-53.800000000000004,39.46310720000001,35.516796480000004
0.1,0.1,-51.50544788410611,69.24478721618652,0.0,0.0,7.105427357601002e-15,14.033550928992481,7.83107605633848,-14.148219874809604,-4.19,-0.1880283434112,3.338378767110159,-53.800000000000004,39.46310720000001,35.516796480000004
0.1,0.1,-51.50544788410611,69.8080370426178,0.0,0.0,7.105427357601002e-15,14.033550928992481,7.83107605633848,-14.148219874809604,-4.19,-0.1880283434112,3.338378767110159,-53.800000000000004,39.46310720000001,35.516796480000004
0.1,0.1,-51.50544788410611,70.66622710227966,0.0,0.0,7.105427357601002e-15,14.033550928992481,7.83107605633848,-14.148219874809604,-4.19,-0.1880283434112,3.338378767110159,-53.800000000000004,39.46310720000001,35.516796480000004
0.1,0.1,-51.50544788410611,68.63614106178284,0.0,0.0,7.105427357601002e-15,14.033550928992481,7.83107605633848,-14.148219874809604,-4.19,-0.1880283434112,3.338378767110159,-53.800000000000004,39.46310720000001,35.516796480000004
0.1,0.1,-51.50544788410611,68.55217814445496,0.0,0.0,7.105427357601002e-15,14.033550928992481,7.83107605633848,-14.148219874809604,-4.19,-0.1880283434112,3.338378767110159,-53.800000000000004,39.46310720000001,35.516796480000004
