ESS_power,ESS_capacity,fitness_function,Time,std_ESS_power,std_ESS_capacity,std_fitness_function,profit_kWh,profit_peak_kW,cost_charge,cost_O_n_M_fixed,cost_O_n_m_variable,Cashflow_total,Cost_investment,Summed_charge_kWh,Summed_Discharge_kWh
0.1,0.1,-51.50544788,15.37733674,7.350684255,0,1300.448003,14.03355093,7.831076056,-14.14821987,-4.19,-0.188028343,3.338378767,-53.8,39.4631072,35.51679648
0.1,0.1,-51.50544788,15.03555942,7.350684255,0,1300.448003,14.03355093,7.831076056,-14.14821987,-4.19,-0.188028343,3.338378767,-53.8,39.4631072,35.51679648
0.1,0.1,-51.50544788,15.02662206,7.350684255,0,1300.448003,14.03355093,7.831076056,-14.14821987,-4.19,-0.188028343,3.338378767,-53.8,39.4631072,35.51679648
0.1,0.1,-51.50544788,15.02392793,7.350684255,0,1300.448003,14.03355093,7.831076056,-14.14821987,-4.19,-0.188028343,3.338378767,-53.8,39.4631072,35.51679648
24.60228085,0.1,-4386.332124,15.0642128,7.350684255,0,1300.448003,14.03355093,7.831076056,-14.14795314,-1032.500541,-0.188028343,-1024.971895,-3699.739391,39.4631072,35.51679648
0.1,0.1,-51.50544788,15.49345446,7.350684255,0,1300.448003,14.03355093,7.831076056,-14.14821987,-4.19,-0.188028343,3.338378767,-53.8,39.4631072,35.51679648
0.1,0.1,-51.50544788,15.88705635,7.350684255,0,1300.448003,14.03355093,7.831076056,-14.14821987,-4.19,-0.188028343,3.338378767,-53.8,39.4631072,35.51679648
0.1,0.1,-51.50544788,15.01395869,7.350684255,0,1300.448003,14.03355093,7.831076056,-14.14821987,-4.19,-0.188028343,3.338378767,-53.8,39.4631072,35.51679648
0.1,0.1,-51.50544788,15.12101841,7.350684255,0,1300.448003,14.03355093,7.831076056,-14.14821987,-4.19,-0.188028343,3.338378767,-53.8,39.4631072,35.51679648
0.1,0.1,-51.50544788,15.00917149,7.350684255,0,1300.448003,14.03355093,7.831076056,-14.14821987,-4.19,-0.188028343,3.338378767,-53.8,39.4631072,35.51679648
