ESS_power,ESS_capacity,fitness_function,Time,std_ESS_power,std_ESS_capacity,std_fitness_function,profit_kWh,profit_peak_kW,cost_charge,cost_O_n_M_fixed,cost_O_n_m_variable,Cashflow_total,Cost_investment,Summed_charge_kWh,Summed_Discharge_kWh
0.1,0.1,-51.50544788410611,35.59392523765564,0.0,0.0,7.105427357601002e-15,14.033550928992481,7.83107605633848,-14.148219874809604,-4.19,-0.1880283434112,3.338378767110159,-53.800000000000004,39.46310720000001,35.516796480000004
0.1,0.1,-51.50544788410611,35.61960458755493,0.0,0.0,7.105427357601002e-15,14.033550928992481,7.83107605633848,-14.148219874809604,-4.19,-0.1880283434112,3.338378767110159,-53.800000000000004,39.46310720000001,35.516796480000004
0.1,0.1,-51.50544788410611,35.0054931640625,0.0,0.0,7.105427357601002e-15,14.033550928992481,7.83107605633848,-14.148219874809604,-4.19,-0.1880283434112,3.338378767110159,-53.800000000000004,39.46310720000001,35.516796480000004
0.1,0.1,-51.50544788410611,35.070234060287476,0.0,0.0,7.105427357601002e-15,14.033550928992481,7.83107605633848,-14.148219874809604,-4.19,-0.1880283434112,3.338378767110159,-53.800000000000004,39.46310720000001,35.516796480000004
0.1,0.1,-51.50544788410611,34.997371673583984,0.0,0.0,7.105427357601002e-15,14.033550928992481,7.83107605633848,-14.148219874809604,-4.19,-0.1880283434112,3.338378767110159,-53.800000000000004,39.46310720000001,35.516796480000004
0.1,0.1,-51.50544788410611,35.24222016334534,0.0,0.0,7.105427357601002e-15,14.033550928992481,7.83107605633848,-14.148219874809604,-4.19,-0.1880283434112,3.338378767110159,-53.800000000000004,39.46310720000001,35.516796480000004
0.1,0.1,-51.50544788410611,35.261687994003296,0.0,0.0,7.105427357601002e-15,14.033550928992481,7.83107605633848,-14.148219874809604,-4.19,-0.1880283434112,3.338378767110159,-53.800000000000004,39.46310720000001,35.516796480000004
0.1,0.1,-51.50544788410611,35.33704447746277,0.0,0.0,7.105427357601002e-15,14.033550928992481,7.83107605633848,-14.148219874809604,-4.19,-0.1880283434112,3.338378767110159,-53.800000000000004,39.46310720000001,35.516796480000004
0.1,0.1,-51.50544788410611,35.64088153839111,0.0,0.0,7.105427357601002e-15,14.033550928992481,7.83107605633848,-14.148219874809604,-4.19,-0.1880283434112,3.338378767110159,-53.800000000000004,39.46310720000001,35.516796480000004
0.1,0.1,-51.50544788410611,35.92763924598694,0.0,0.0,7.105427357601002e-15,14.033550928992481,7.83107605633848,-14.148219874809604,-4.19,-0.1880283434112,3.338378767110159,-53.800000000000004,39.46310720000001,35.516796480000004
