ESS_power,ESS_capacity,ELH_power,fitness_function,Time,std_ESS_power,std_ESS_capacity,std_fitness_function,std_ELH_power,profit_kWh,profit_peak_kW,profit_saved_gas_heating_total,Saved_cost_heating,heating_cost_electricity,cost_charge,cost_O_n_M_fixed,cost_O_n_m_variable,OPEX_ELH,Cashflow_total,Cost_investment,Summed_charge_kWh,Summed_Discharge_kWh
384.86029553608023,191.39243269143998,1400.0534355523562,821719.5027955907,16.73745846748352,134.90832545367365,100.88487957077835,38314.57367518126,116.13675953514121,469676.6872624034,375187.6682803273,1242981.050602176,2105422.7912468505,-862441.7406446742,-462775.99999827694,-28106.07836289685,-5949.4443896752655,-21000.801533285343,1570013.081860772,331940.5510756632,1415767.8965628184,1151047.0119170335
58.88022345038253,289.51812838710225,1138.5882060029403,805715.0396756992,14.913227796554565,134.90832545367365,100.88487957077835,38314.57367518126,116.13675953514121,76075.75755969004,177645.61781844852,1242187.5920009243,2103869.092207307,-861681.500206383,-75881.82933541783,-37366.89611886338,-1008.8886422097021,-19786.94775358285,1361864.4055289892,255658.5810104967,212014.73530023702,190813.2617702133
75.23883818482246,9.571438164129352,1270.1478087917842,917107.2719793962,14.506740093231201,134.90832545367365,100.88487957077835,38314.57367518126,116.13675953514121,1343.2126494001154,374.77330115916527,1241222.0815041466,2102055.6648550793,-860833.5833509328,-1354.162586458302,-3152.5073199440612,-17.997016620639798,-19052.217131876765,1219363.1833998058,405752.2114164581,3777.186903292078,3399.4682129628704
344.0051581603343,59.103522610424164,1247.3123111066052,849457.182618058,15.807445526123047,134.90832545367365,100.88487957077835,38314.57367518126,116.13675953514121,103315.7066478761,273145.8811603305,1240641.7390869008,2100960.0988447987,-860318.3597578974,-102329.49270686363,-43776.38679540702,-1360.0341938616757,-18709.684666599074,1450927.7285323758,338918.7789042728,286182.8844095802,257564.5959686222
347.09784360582955,9.703930072013229,1506.035181497745,889133.8156771151,13.212799072265625,134.90832545367365,100.88487957077835,38314.57367518126,116.13675953514121,1361.8059687697933,379.9610721966069,1242123.1599915903,2103746.2852027877,-861623.1252111972,-1372.9074795024023,-53980.3487371242,-18.246138960187743,-19723.861963127387,1168769.5627138426,443373.92339947814,3829.472326931618,3446.5250942384555
51.73761001065937,265.75621122089166,1353.3793619469134,835600.8563016971,15.34411358833313,134.90832545367365,100.88487957077835,38314.57367518126,116.13675953514121,37353.66383087855,74975.38286010214,1137049.8200674343,1923914.2174579306,-786864.3973904965,-37594.00850487673,-11960.313311611064,-499.62242289116244,-10863.878062436694,1188461.0444565993,337108.3709000605,104875.6585247589,94388.092672283
188.06576414376767,34.39963265143846,1332.9341150934931,893874.1658324328,15.1398446559906,134.90832545367365,100.88487957077835,38314.57367518126,116.13675953514121,17343.770992944326,28592.04951780348,106317.90032319112,180222.35502433204,-73904.45470114092,-17485.15828616938,-7879.955517623866,-232.3802824251176,-526.1791731418868,126130.04757457868,400095.25618643244,48771.62575672861,43894.46318105575
106.70499438328845,69.21155953896132,1393.0505347157427,901236.8793235143,13.917088031768799,134.90832545367365,100.88487957077835,38314.57367518126,116.13675953514121,14720.49292406539,8356.175267984792,1234485.2542404162,2089717.8633455655,-855232.6091051494,-14840.495122567598,-65083.739409727044,-197.23232649478987,-16736.82178470086,1160703.6337889761,418563.4949610569,41394.825389424084,37255.34285048168
66.45565638220886,66.4051414334224,1521.6216856107665,919744.4927827454,15.281673431396484,134.90832545367365,100.88487957077835,38314.57367518126,116.13675953514121,78974.37051284313,27084.415607602157,1239780.4308142941,2099339.38134344,-859558.9505291461,-77827.35185941217,-2784.492002414551,-998.1275759808477,-18263.475457748096,1245965.770039184,468227.61955872516,252597.94990877586,204613.47842699767
14.370626580453804,196.54486670340074,1479.7727107492103,873226.2472664432,16.02797245979309,134.90832545367365,100.88487957077835,38314.57367518126,116.13675953514121,319335.82792130904,194660.31986951007,1243289.9100671476,2106014.844184283,-862724.9341171362,-312381.64762590284,-16297.280647252024,-4032.2213248166754,-22196.590661238155,1402378.3175987569,411467.1104440033,951451.2047696199,779056.1469068886
