ESS_power,ESS_capacity,ELH_power,fitness_function,Time,std_ESS_power,std_ESS_capacity,std_fitness_function,std_ELH_power,profit_kWh,profit_peak_kW,profit_saved_gas_heating_total,Saved_cost_heating,heating_cost_electricity,cost_charge,cost_O_n_M_fixed,cost_O_n_m_variable,OPEX_ELH,Cashflow_total,Cost_investment,Summed_charge_kWh,Summed_Discharge_kWh
62.20187747039681,326.4643655240486,1303.935814025405,807988.8449965027,12.07905387878418,157.7903974590233,150.51365215245553,48443.808603993595,73.19506654297248,33070.08861632428,47483.76517310121,1231244.351188737,2084031.766682881,-852787.4154941436,-33306.24501012312,-16134.977905609212,-442.6448721809095,-16187.457730419921,1245726.8794598288,295547.97117565933,92901.80364604667,83611.62328144201
44.28765606530229,12.939571633308187,1394.0574539348888,932370.1041449027,12.07004427909851,157.7903974590233,150.51365215245553,48443.808603993595,73.19506654297248,246330.46810683006,206595.45529446003,1087637.7625941462,1840929.574121384,-753291.8115272383,-243632.84593805842,-16077.958659902559,-3113.99067981637,-9654.699712061554,1268084.1910055974,450085.7442410346,736740.6878957083,599286.5429091481
51.43498322218299,260.80000054234705,1438.992554412598,844640.6836418592,11.400879859924316,157.7903974590233,150.51365215245553,48443.808603993595,73.19506654297248,90101.82188736164,216714.11995828088,1242912.997283568,2105283.789256148,-862370.7919725799,-89536.39892361623,-32455.809498006744,-1190.2892398010981,-20824.606793244857,1405721.8346745418,367437.44830691017,250342.15353777446,225307.938183997
444.4690700012971,491.2290999593642,1322.1006553193142,773463.433095759,11.57315731048584,157.7903974590233,150.51365215245553,48443.808603993595,73.19506654297248,90419.86162769597,187130.74704094004,1243324.1908916514,2106072.9371574223,-862748.746265771,-97238.01313650946,-18623.25403305435,-1190.7676115181955,-22763.22771629271,1381059.5370629127,180556.37372137932,277725.50423393823,227391.7038172786
359.1727952429052,177.3011112752084,1290.922773995023,820258.0268378498,11.577693700790405,157.7903974590233,150.51365215245553,48443.808603993595,73.19506654297248,34142.793460835936,45524.329197575586,1241696.474858627,2102941.142877485,-861244.6680188593,-34380.720628794086,-53806.21786411059,-456.92522608721345,-19363.841609925345,1213355.8921881209,305103.1183066962,95900.07833119016,86310.07049807116
387.43141376167443,11.018671704893645,1284.7229774775028,862732.9262482084,10.751317739486694,157.7903974590233,150.51365215245553,48443.808603993595,73.19506654297248,10251.009406195015,4401.051800772519,1222121.8122490842,2068218.8967589757,-846097.0845098913,-10334.576150322122,-29558.64653327182,-137.3480116823047,-15067.379256693237,1181675.9235040825,363561.98874526715,28826.395055091398,25943.75554958226
48.05241800248838,38.23443169865895,1340.0612828194824,917878.4208302525,11.688894987106323,157.7903974590233,150.51365215245553,48443.808603993595,73.19506654297248,27762.811365722442,47212.67693328488,1143894.584301106,1935462.7728308416,-791568.1885297362,-27980.949256999087,-27360.32260911278,-371.8708623877622,-11063.60272796065,1152093.3271436528,421797.2562539242,78047.69983465468,70242.92985118921
87.86778876107797,64.7322845564998,1396.9100304574179,906339.5468410486,11.080397367477417,157.7903974590233,150.51365215245553,48443.808603993595,73.19506654297248,9084.238120736734,2994.538719128367,1242965.0464850175,2105390.6348168124,-862425.5883317952,-9158.293286676448,-41671.236644609606,-121.71504230381063,-20953.650456861273,1183138.9278944316,424388.06997045863,25545.37084754057,22990.833762786508
14.187577539792745,208.27054440727997,1169.0856515675914,842143.8424661665,12.102382898330688,157.7903974590233,150.51365215245553,48443.808603993595,73.19506654297248,29241.35743814003,32436.583392139222,1242601.9070977184,2104657.5539766327,-862055.6468789148,-29466.019030933727,-36978.99710205963,-391.6076544624962,-20240.418215719994,1217202.8059248216,304031.16037795175,82190.02820546851,73971.02538492167
227.23024204625312,65.5282360016619,1383.4882594411085,880299.5384743942,11.637831211090088,157.7903974590233,150.51365215245553,48443.808603993595,73.19506654297248,9195.93837216361,3066.6988556274036,1232640.9352359446,2086472.4963902726,-853831.5611543278,-9270.904124169536,-9520.947141738005,-123.21165662050642,-16404.293444129256,1209584.216097078,398895.8620585659,25859.478019604834,23273.530217644344
