Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1040570,-,-,-,35.09,-81.06,-5,191,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,Surface Albedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,7,23,30,0,0,0,14,14,990,100,186,1,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,8,0,30,0,0,0,14,14,990,100,199.9,1.6,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,8,1,30,0,0,0,14,14,990,100,204.5,1.8,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,8,2,30,0,0,0,14,14,990,100,217.6,1.4,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,8,3,30,0,0,0,13,13,990,100,256.8,1.2,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,8,4,30,0,0,0,11,12,990,100,302.7,1.1,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,8,5,30,0,0,0,9,10,1000,97.43,330.4,0.9,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,8,6,30,0,0,0,7,10,1000,87.32,343.7,0.8,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,8,7,30,480,43,113,6,11,1000,74.75,347.7,1.1,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,8,8,30,773,68,336,5,13,1000,59.12,352,1.5,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,8,9,30,908,79,549,1,15,1000,40.27,348.4,1.5,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,8,10,30,969,87,718,0,16,1000,31.65,336.3,1.5,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,8,11,30,997,91,825,-1,18,1000,27.07,324.7,1.4,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,8,12,30,1005,91,864,0,19,1000,26.09,316.3,1.4,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,8,13,30,998,88,833,0,19,1000,27.09,310.5,1.5,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,8,14,30,973,83,734,0,20,1000,26.52,309.5,1.5,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,8,15,30,923,75,576,0,19,1000,28.16,311.6,1.3,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,8,16,30,827,63,375,2,17,1000,38.53,314,0.9,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,8,17,30,611,43,154,8,13,1000,72.14,314.5,0.7,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,8,18,30,0,0,0,5,10,1000,72.6,317.6,0.8,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,8,19,30,0,0,0,4,9,1000,73.27,322,0.8,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,8,20,30,0,0,0,4,8,1000,76.11,326,0.8,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,8,21,30,0,0,0,3,7,1000,79.06,328.7,0.8,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,8,22,30,0,0,0,3,6,1000,82.66,328.6,0.8,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,8,23,30,0,0,0,2,6,1000,81.07,329.7,0.7,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,9,0,30,0,0,0,2,5,1000,85.62,333.5,0.7,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,9,1,30,0,0,0,2,4,1000,90.4,338,0.7,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,9,2,30,0,0,0,2,4,1000,88.77,342.7,0.6,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,9,3,30,0,0,0,2,3,1000,93.61,347.5,0.7,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,9,4,30,0,0,0,1,3,1000,91.11,355.2,0.8,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,9,5,30,0,0,0,1,3,1000,88.38,5.8,0.9,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,9,6,30,0,0,0,1,4,1000,81.03,13.7,0.8,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,9,7,30,505,42,118,2,8,1000,70.22,17.4,0.8,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,9,8,30,762,68,336,2,12,1000,52.08,17.2,0.5,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,9,9,30,873,84,540,3,16,1000,43.87,61.4,0.6,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,9,10,30,936,90,704,1,19,1000,31.29,191,1.2,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,9,11,30,962,95,809,2,20,1000,31.11,207,1.5,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,9,12,30,968,97,846,3,21,990,31.29,210.8,1.7,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,9,13,30,952,99,813,3,22,990,30.76,213.4,1.8,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,9,14,30,915,97,713,4,21,990,33.49,216.9,1.8,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,9,15,30,847,92,555,4,20,990,36.58,220.2,1.7,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,9,16,30,727,79,356,6,18,990,47.46,218.4,1.2,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,9,17,30,487,52,142,9,15,990,68.38,214.1,0.9,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,9,18,30,0,0,0,7,13,990,71.3,215.5,1,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,9,19,30,0,0,0,7,12,990,74.4,221.2,0.9,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,9,20,30,0,0,0,7,11,990,79.77,228.7,0.8,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,9,21,30,0,0,0,7,10,990,92.36,232.5,0.8,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,9,22,30,0,0,0,7,9,990,93.05,234.5,0.7,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,9,23,30,0,0,0,8,9,990,100,234.4,0.7,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,10,0,30,0,0,0,8,8,990,100,235.3,0.7,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,10,1,30,0,0,0,8,8,990,100,234.9,0.7,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,10,2,30,0,0,0,7,8,990,98.17,234.6,0.7,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,10,3,30,0,0,0,7,8,980,96.66,227.9,0.8,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,10,4,30,0,0,0,7,9,980,90.03,210.4,1.1,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,10,5,30,0,0,0,7,9,980,91.27,195.1,1.5,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,10,6,30,0,0,0,8,9,980,96.18,207.9,1.8,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,10,7,30,327,54,106,9,11,980,91.94,234.5,2.2,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,10,8,30,658,87,321,11,14,980,83.88,264.8,2.5,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,10,9,30,815,100,530,11,16,990,73.07,308.9,3,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,10,10,30,877,114,693,8,17,990,57.04,321.7,3.1,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,10,11,30,144,368,476,6,18,990,47.01,318.1,3.1,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,10,12,30,438,323,665,5,18,990,43.7,315.6,3.1,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,10,13,30,928,112,812,4,18,990,43.02,314.8,3.2,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,10,14,30,911,103,719,2,17,990,41.5,316.7,3.2,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,10,15,30,872,88,568,1,16,990,39.97,318.7,3.1,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,10,16,30,791,69,372,0,14,990,39,321.4,2.7,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,10,17,30,599,44,157,0,11,990,43.86,324.2,1.9,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,10,18,30,0,0,0,0,9,990,53.22,327.8,1.3,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,10,19,30,0,0,0,0,7,990,57.34,332.2,1.1,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,10,20,30,0,0,0,-1,5,990,64.03,338.9,1.1,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,10,21,30,0,0,0,-1,4,990,66.11,345.5,1,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,10,22,30,0,0,0,-1,3,990,69.87,347.4,0.9,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,10,23,30,0,0,0,-2,3,990,69.14,347.3,0.8,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,11,0,30,0,0,0,-2,2,990,73.95,351,0.6,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,11,1,30,0,0,0,-2,1,990,79.57,355.6,0.6,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,11,2,30,0,0,0,-1,1,990,80.87,356.1,0.6,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,11,3,30,0,0,0,-2,0,990,85.54,351.4,0.6,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,11,4,30,0,0,0,-2,0,1000,83.76,346.3,0.6,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,11,5,30,0,0,0,-2,0,1000,82.49,345.2,0.6,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,11,6,30,0,0,0,-2,1,1000,76.01,352.2,0.7,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,11,7,30,457,47,121,-3,4,1000,59.46,5.1,1.2,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,11,8,30,282,138,239,-6,6,1000,40.19,15.6,1.5,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,11,9,30,4,173,175,-7,8,1000,32.47,13.5,1.3,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,11,10,30,301,300,501,-7,9,1000,30.66,2.4,1.1,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,11,11,30,3,176,178,-6,10,1000,30.41,335.4,1.2,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,11,12,30,10,237,246,-5,11,1000,31.12,321.6,1.4,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,11,13,30,8,215,221,-4,11,1000,34.11,321.3,1.4,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,11,14,30,228,323,478,-3,11,1000,37.14,318.2,1.2,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,11,15,30,27,215,231,-2,11,990,39.52,318.5,1.1,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,11,16,30,30,151,163,-1,10,990,44.41,326.1,0.9,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,11,17,30,0,65,65,0,8,990,60.05,342.1,0.7,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,11,18,30,0,0,0,2,6,1000,78.79,15.2,0.7,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,11,19,30,0,0,0,1,6,1000,71.73,18.9,0.9,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,11,20,30,0,0,0,0,5,1000,71.45,14.8,1,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,11,21,30,0,0,0,0,5,1000,66.92,13.1,1.2,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,11,22,30,0,0,0,-1,4,1000,68.3,7.8,1.2,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,11,23,30,0,0,0,-1,3,1000,73.39,5,1.2,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,12,0,30,0,0,0,-1,2,1000,80.12,14.2,1.4,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,12,1,30,0,0,0,-1,1,1000,85.57,23.2,1.5,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,12,2,30,0,0,0,-1,0,1000,89.76,26.9,1.6,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,12,3,30,0,0,0,-1,0,1000,90.6,32.7,1.6,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,12,4,30,0,0,0,-1,0,1000,90.46,32.9,1.8,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,12,5,30,0,0,0,-1,0,1000,87.81,34.3,1.9,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,12,6,30,0,0,0,-2,0,1000,84.88,33.1,1.9,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,12,7,30,0,15,15,-2,0,1000,82.8,37.1,1.8,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,12,8,30,0,44,44,-2,0,1000,82.3,40.4,1.7,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,12,9,30,156,242,327,-2,2,1000,72.65,50.2,1.4,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,12,10,30,171,320,435,-2,4,1000,64.61,54.3,1.3,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,12,11,30,17,269,283,-1,5,1000,61.28,52.2,1.2,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,12,12,30,417,337,665,-1,7,1000,54.44,57,1,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,12,13,30,947,113,835,-1,8,1000,51.98,38.8,0.9,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,12,14,30,928,104,739,-1,8,1000,52.43,30.3,0.8,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,12,15,30,885,91,584,-1,8,1000,52.23,45.7,0.7,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,12,16,30,793,74,384,-1,7,1000,55.55,62.3,0.5,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,12,17,30,584,50,164,0,5,1000,72.97,95.2,0.7,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,12,18,30,0,0,0,0,2,1000,86.56,122.8,0.9,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,12,19,30,0,0,0,0,1,1000,89.19,130.6,0.8,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,12,20,30,0,0,0,0,0,1000,94.14,137.1,0.7,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,12,21,30,0,0,0,-1,0,1000,92.74,145,0.7,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,12,22,30,0,0,0,-1,0,1000,91.48,148.6,0.6,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,12,23,30,0,0,0,-1,-1,1000,97.49,149.7,0.5,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,13,0,30,0,0,0,-1,-1,1000,97.06,149.5,0.5,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,13,1,30,0,0,0,-2,-2,1000,100,147.7,0.6,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,13,2,30,0,0,0,-2,-2,1000,100,141.4,0.5,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,13,3,30,0,0,0,-2,-2,1000,100,101.3,0.5,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,13,4,30,0,0,0,-2,-2,1000,97.14,51.8,0.7,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,13,5,30,0,0,0,-2,-2,1000,94.19,39.7,0.9,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,13,6,30,0,0,0,-3,-1,1000,85.01,34,1.3,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,13,7,30,335,59,117,-2,0,1000,81.29,43.5,1.8,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,13,8,30,525,104,298,-2,2,1000,70.97,56.3,2,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,13,9,30,530,173,460,-2,3,1000,66.9,67.8,1.9,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,13,10,30,109,319,393,-1,4,1000,66.58,73.5,1.7,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,13,11,30,15,259,271,0,4,990,72.8,77.3,1.5,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,13,12,30,0,140,140,0,4,990,78.83,74.6,1.4,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,13,13,30,3,168,170,1,4,990,83.4,69.5,1.4,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,13,14,30,3,178,180,1,4,990,86.76,67.2,1.2,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,13,15,30,0,67,67,2,3,990,95.11,57.5,1.2,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,13,16,30,0,43,43,2,3,990,95.97,50.1,1.5,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,13,17,30,0,17,17,2,2,990,100,49.3,1.7,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,13,18,30,0,0,0,2,2,990,100,50.5,1.9,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,13,19,30,0,0,0,2,2,990,100,46.7,2,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,13,20,30,0,0,0,1,2,980,99.72,39.6,2,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,13,21,30,0,0,0,1,1,980,100,31.9,1.8,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,13,22,30,0,0,0,1,1,980,100,20,1.6,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,13,23,30,0,0,0,1,1,980,100,342.6,1.7,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,14,0,30,0,0,0,1,1,980,100,324.2,1.6,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,14,1,30,0,0,0,0,1,980,99.04,332.4,1.2,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,14,2,30,0,0,0,0,1,980,98.84,349.1,0.9,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,14,3,30,0,0,0,0,0,980,100,345.3,0.7,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,14,4,30,0,0,0,0,0,980,100,326.5,0.5,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,14,5,30,0,0,0,0,1,980,99.66,306.2,0.5,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,14,6,30,0,0,0,1,2,980,95.12,304.9,0.9,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,14,7,30,478,51,135,2,4,980,88.34,308.4,1.5,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,14,8,30,727,79,352,3,6,980,81.82,302.2,2,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,14,9,30,445,201,445,2,8,980,68.96,307.3,2.4,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,14,10,30,890,111,716,1,9,980,59.36,310.3,2.5,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,14,11,30,138,379,484,0,10,980,52.53,307.6,2.7,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,14,12,30,2,160,163,0,11,980,47.63,301.2,2.9,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,14,13,30,17,271,284,0,11,980,49.12,299,3.1,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,14,14,30,837,141,720,-1,10,980,49.32,301.3,3.2,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,14,15,30,777,127,566,-2,7,980,51.3,305.1,3.1,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,14,16,30,684,100,372,-3,5,980,53.18,311,2.9,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,14,17,30,472,64,159,-4,4,980,52.81,314.8,2.5,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,14,18,30,0,0,0,-5,2,990,57.68,318.3,2.3,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,14,19,30,0,0,0,-6,1,990,58.22,321.8,2.1,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,14,20,30,0,0,0,-7,0,990,58.18,325.2,1.8,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,14,21,30,0,0,0,-7,0,990,55.61,328.7,1.6,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,14,22,30,0,0,0,-8,0,990,53.39,330.1,1.5,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,14,23,30,0,0,0,-9,-1,990,54.24,330.1,1.5,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,15,0,30,0,0,0,-10,-2,990,54.2,330.2,1.5,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,15,1,30,0,0,0,-10,-2,990,50.56,327.3,1.4,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,15,2,30,0,0,0,-11,-3,990,51.46,322.3,1.4,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,15,3,30,0,0,0,-12,-3,990,49.29,318.7,1.3,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,15,4,30,0,0,0,-12,-4,990,52.09,316.7,1.2,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,15,5,30,0,0,0,-12,-4,990,51.66,318,1.1,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,15,6,30,0,0,0,-12,-3,990,47.06,320.1,1.6,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,15,7,30,599,48,156,-13,-2,990,40.35,318.6,2.2,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,15,8,30,834,69,386,-14,0,990,33.05,317.2,2.5,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,15,9,30,939,81,599,-14,0,990,33.47,313.2,2.6,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,15,10,30,993,88,767,-13,1,990,31.85,309.2,2.7,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,15,11,30,1021,91,875,-13,3,990,30.58,307.5,2.7,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,15,12,30,1029,91,914,-13,4,990,29.44,308.2,2.7,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,15,13,30,1020,90,880,-12,4,990,28.39,310.2,2.7,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,15,14,30,998,85,779,-12,5,990,29.36,311.6,2.6,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,15,15,30,955,75,618,-11,4,990,30.24,312.4,2.5,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,15,16,30,871,63,411,-11,3,990,33.34,312.8,2.2,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,15,17,30,683,44,183,-10,1,990,40.63,313.8,1.5,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,15,18,30,0,0,0,-9,0,1000,50.24,316.6,1,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
