ESS_power,ESS_capacity,ELH_power,fitness_function,Time,std_ESS_power,std_ESS_capacity,std_fitness_function,std_ELH_power,cost_charging,Fixed_OnM,Variable_OnM,Cost_yearly,Cost_investment,Charge_summed_yearly,Discharge_summed_yearly
113.9825732412444,383.39410655093684,999.5835327270914,0.23050958271891378,67.84110808372498,92.1290182897358,302.04140461488396,0.00029744925375466884,497.8453056102402,54075.6756436961,30415.137101929213,718.8288904443712,85209.64163606967,164884.4728712909,150994.77000385005,135895.29300346505
213.10435681462832,706.2067224157438,58.827673770882285,0.23062225729569746,70.48930740356445,92.1290182897358,302.04140461488396,0.00029744925375466884,497.8453056102402,98023.40473497604,39608.63220236917,1303.6239454498732,138935.66088279508,-287081.85910530796,274547.2518076499,247092.5266268849
240.45611881210104,806.9495365978623,74.58947726009995,0.2307235763096918,67.47163105010986,92.1290182897358,302.04140461488396,0.00029744925375466884,497.8453056102402,280542.3954500141,10075.111378227031,3598.808716383661,294216.3155446248,-325140.5952545835,908516.8874611919,736052.942803001
92.20821770515755,305.4643694148921,741.7055212288851,0.23052549118794763,66.47008442878723,92.1290182897358,302.04140461488396,0.00029744925375466884,497.8453056102402,40610.52461761404,4043.0301403416747,511.7681498234792,45165.32290777919,113045.5532602033,118964.03471232303,97818.83794868622
304.7513260702764,1027.5496649924792,135.07013175484843,0.23130499555523995,70.91104316711426,92.1290182897358,302.04140461488396,0.00029744925375466884,497.8453056102402,151366.57619547442,30547.868576479486,1850.9026943173192,183765.34746627123,-400534.0992971242,431567.5403928091,353175.02290958416
22.347095195865176,58.48015870862979,556.9233416532494,0.2309362973469691,67.47836947441101,92.1290182897358,302.04140461488396,0.00029744925375466884,497.8453056102402,8133.339307791171,936.3432887067507,100.7498982709612,9170.432494768884,158367.28522101275,22682.73136308867,19253.97357325853
220.2237131231336,742.4665148006237,52.78426103092966,0.23063914735532492,76.18216228485107,92.1290182897358,302.04140461488396,0.00029744925375466884,497.8453056102402,257881.25804412953,9227.373579859299,3307.418594167877,270416.0502181567,-304255.10881968116,836611.8314724244,677696.0379717703
267.73371900312264,882.1955638661128,101.64803145115164,0.23093288753592417,74.08967781066895,92.1290182897358,302.04140461488396,0.00029744925375466884,497.8453056102402,122178.44542530773,34634.35670259355,1623.8068495368566,158436.60897743813,-349523.46282773436,341845.80638775695,307661.2257489812
259.48975647922595,819.8383948186549,1517.316140979545,0.2309448766887288,75.7257342338562,92.1290182897358,302.04140461488396,0.00029744925375466884,497.8453056102402,119391.11762598842,21389.366649666084,1475.5876570674525,142256.07193272197,144841.92686489597,341486.83197755046,281609.6504708893
314.9991336070868,990.4992379470693,1021.1464305602026,0.23141677542994768,69.43718218803406,92.1290182897358,302.04140461488396,0.00029744925375466884,497.8453056102402,136485.92702340978,61314.46009499522,1813.89549892535,199614.28261733038,-94170.47668819479,382179.9004242592,343961.91038183327
