ESS_power,ESS_capacity,ELH_power,fitness_function,Time,std_ESS_power,std_ESS_capacity,std_fitness_function,std_ELH_power,cost_charging,Fixed_OnM,Variable_OnM,Cost_yearly,Cost_investment,Charge_summed_yearly,Discharge_summed_yearly
533.5657183036977,1360.727203042312,439.1780648912667,0.23437130695692734,17.74678111076355,131.58524418563036,319.8689850954412,0.0010973795832201392,383.48410686687396,247205.85150699076,30246.13993064908,3068.064998980101,280520.05643661995,-463533.8312156706,693414.3210352224,588015.7364368095
378.0908306779703,827.4864482916219,551.1049427518694,0.23239358245943384,16.144566535949707,131.58524418563036,319.8689850954412,0.0010973795832201392,383.48410686687396,194474.25865080877,15842.005805406954,2451.7709444475404,212768.0354006632,-195791.68424056208,579066.8503468031,471070.69206390536
335.20257705180734,1025.600281455026,1411.7316200697483,0.23162537002882855,15.00828504562378,131.58524418563036,319.8689850954412,0.0010973795832201392,383.48410686687396,68427.29151808008,2449.043457737387,877.7124760795942,71754.04745189706,18523.739559495472,221982.081112726,179814.37779002998
109.14144930837418,365.54144283851707,156.0870604606935,0.23051119880979834,14.35523247718811,131.58524418563036,319.8689850954412,0.0010973795832201392,383.48410686687396,28125.02139441317,4573.026726020879,350.7200894648632,33048.76820989891,-106812.94278525526,80622.2684499645,66892.32614238419
256.56638678903437,621.2434633466659,934.7780727435483,0.23131708378538243,17.379683017730713,131.58524418563036,319.8689850954412,0.0010973795832201392,383.48410686687396,94162.65595715263,10750.131606460543,1163.0753098240425,106075.8628734372,29633.463403932517,274235.40796467196,222381.6158181529
341.90289301523546,957.3500288737599,429.1724651260505,0.23176796631518848,17.18723464012146,131.58524418563036,319.8689850954412,0.0010973795832201392,383.48410686687396,171809.9280610475,14325.731217338363,2161.706373219826,188297.3656516057,-281333.8612685865,498088.227256358,415323.38467298367
251.96847976654365,903.5863365432006,486.3307822678639,0.2315715486778884,15.35302448272705,131.58524418563036,319.8689850954412,0.0010973795832201392,383.48410686687396,160142.0395961758,10557.47930221818,2041.129456565422,172740.64835495938,-228095.9568847588,483599.0394509552,392496.57466211263
84.39826910053326,265.69590350371266,1166.724972893516,0.2305885182250865,14.491962432861328,131.58524418563036,319.8689850954412,0.0010973795832201392,383.48410686687396,92141.0990866679,3536.287475312343,1183.5081319497097,96860.89469392996,270452.0029365282,293284.0697738049,237707.6498761028
181.5576513465919,562.3464167780662,466.7073974798757,0.23066795390228578,17.2717125415802,131.58524418563036,319.8689850954412,0.0010973795832201392,383.48410686687396,75141.40696161283,7607.265591422201,944.7750281847262,83693.44758121975,-91307.5138850614,220006.17887035618,180619.6002903709
399.98094320977793,1043.687610020714,1064.3433753791653,0.23243809984151179,15.593987703323364,131.58524418563036,319.8689850954412,0.0010973795832201392,383.48410686687396,78825.28035880023,2953.6076849667784,1011.589295348708,82790.4773391157,-113209.85624409729,252242.69603483466,204454.90519655158
