ESS_power,ESS_capacity,fitness_function,Time,std_ESS_power,std_ESS_capacity,std_fitness_function,Charge_cost,Fixed_OnM,Variable_OnM,Combined_cost_charge,Cost_investment,Summed_charge_kWh,Summed_Discharge_kWh
161.34596391323504,1276.8128609525083,0.3765876969032691,42.64967584609985,28.027268240000428,238.76401717469574,0.0009524977495126303,155044.14033602222,54337.94002476303,2175.567317838697,211557.64767862397,-821528.771098031,461698.1889994299,415528.3700994869
148.40667404801928,1185.9081312502906,0.37644353408957887,40.79575181007385,28.027268240000428,238.76401717469574,0.0009524977495126303,150817.26552459228,25547.102574123168,1988.7811574667269,178353.14925618222,-760555.4975214843,455019.341380431,380653.44934599195
206.5303376059482,1628.3582070072132,0.37760657142658377,42.34108805656433,28.027268240000428,238.76401717469574,0.0009524977495126303,201191.5219171773,26098.612041234777,2603.1806238361796,229893.31458224825,-1049021.928809945,613469.518838777,500436.10329901235
225.2333724425095,1867.1766110308115,0.37918645691486424,42.34062576293945,28.027268240000428,238.76401717469574,0.0009524977495126303,252288.67706703502,9437.27830534115,3281.0612388759732,265007.01661125215,-1183057.3512107558,826489.1925807502,669889.5875237857
208.4001800823019,1688.7342132939887,0.37781259711594106,43.95219016075134,28.027268240000428,238.76401717469574,0.0009524977495126303,227972.11341832142,9034.78605704852,2976.8641093764977,239983.76358474646,-1078019.0046594068,739928.9826674393,601011.0553648185
157.15569098400823,1265.6007281615603,0.37662892620932803,41.34488129615784,28.027268240000428,238.76401717469574,0.0009524977495126303,162643.9886568422,32280.4117113298,2125.098652586083,197049.49902075814,-809571.5098715673,490476.979482228,407315.2808042276
218.30334815219447,1757.967834707113,0.3782998907488397,41.73058366775513,28.027268240000428,238.76401717469574,0.0009524977495126303,235264.0399799802,9146.91028757695,3068.2320606877256,247479.18232824487,-1124539.6214585796,767856.3284100246,622904.9872162584
180.38970853247062,1418.0174395371796,0.3768411431043801,38.28306794166565,28.027268240000428,238.76401717469574,0.0009524977495126303,205727.95074526098,7558.328787510519,2670.8884170707775,215957.16794984226,-914435.5116208636,673624.6325349079,545902.6562699783
227.93496739977823,1851.2352634771414,0.37905941595825193,40.65970706939697,28.027268240000428,238.76401717469574,0.0009524977495126303,218767.7729487023,26698.75203181102,2853.259957093174,248319.78493760648,-1180865.721683518,669743.5748155236,549664.8260611519
203.28822651310279,1620.485362404784,0.37750111140434534,41.304194927215576,28.027268240000428,238.76401717469574,0.0009524977495126303,104893.95197694184,4027.5625378416626,1367.0294538587143,110288.54396864219,-1040113.1251918966,342396.5096592292,277761.6340058582
