charge,discharge,capacity,Energy_use,Average_daily_cost,Energy_hourly_cost,Charge_or_discharge
5.78710293282621,0.0,1021.5551351754017,635.1803207,0.030305000000000006,0.026433000000000005,Charge+++++
5.78710293282621,0.0,1026.7635278149453,694.6018299,0.030305000000000006,0.026433000000000005,Charge+++++
5.78710293282621,0.0,1031.9719204544888,654.9534385,0.030305000000000006,0.026422,Charge+++++
5.78710293282621,0.0,1037.1803130940323,601.6675168,0.030305000000000006,0.025509000000000004,Charge+++++
5.78710293282621,0.0,1042.3887057335758,520.8430075,0.030305000000000006,0.026510000000000002,Charge+++++
5.78710293282621,0.0,1047.5970983731193,451.2194334,0.030305000000000006,0.027511000000000004,Charge+++++
5.78710293282621,0.0,1052.8054910126627,388.7931939,0.030305000000000006,0.028182000000000002,Charge+++++
5.78710293282621,0.0,1058.0138836522062,372.2268004,0.030305000000000006,0.028457000000000003,Charge+++++
5.78710293282621,0.0,1063.2222762917497,345.5514778,0.030305000000000006,0.028798,Charge+++++
5.78710293282621,0.0,1068.4306689312932,362.8496416,0.030305000000000006,0.028314000000000002,Charge+++++
5.78710293282621,0.0,1073.6390615708367,371.611103,0.030305000000000006,0.029579000000000005,Charge+++++
5.78710293282621,0.0,1078.8474542103802,389.4687203,0.030305000000000006,0.030228000000000005,Charge+++++
0.0,5.2083926395435896,1073.060351277554,456.59156,0.030305000000000006,0.030844,Discharge-----
0.0,5.2083926395435896,1067.2732483447278,532.4160642,0.030305000000000006,0.03157,Discharge-----
0.0,5.2083926395435896,1061.4861454119016,508.3262571,0.030305000000000006,0.032626,Discharge-----
0.0,5.2083926395435896,1055.6990424790754,428.8484229,0.030305000000000006,0.033417999999999996,Discharge-----
0.0,5.2083926395435896,1049.9119395462492,408.9204218,0.030305000000000006,0.03388,Discharge-----
0.0,5.2083926395435896,1044.124836613423,381.2270718,0.030305000000000006,0.034023000000000005,Discharge-----
0.0,5.2083926395435896,1038.3377336805968,355.4751779,0.030305000000000006,0.033858000000000006,Discharge-----
0.0,5.2083926395435896,1032.5506307477706,357.7066378,0.030305000000000006,0.03356100000000001,Discharge-----
0.0,5.2083926395435896,1026.7635278149444,352.4471705,0.030305000000000006,0.033209,Discharge-----
0.0,5.2083926395435896,1020.9764248821182,355.2710825,0.030305000000000006,0.032934000000000005,Discharge-----
0.0,5.2083926395435896,1015.189321949292,399.7040185,0.030305000000000006,0.032615000000000005,Discharge-----
0.0,5.2083926395435896,1009.4022190164658,502.3559435,0.030305000000000006,0.032296000000000005,Discharge-----
5.78710293282621,0.0,1014.6106116560094,634.2627189,0.036795,0.03234,Charge+++++
5.78710293282621,0.0,1019.819004295553,694.1354113,0.036795,0.031801,Charge+++++
5.78710293282621,0.0,1025.0273969350965,679.4077974,0.036795,0.030921,Charge+++++
5.78710293282621,0.0,1030.23578957464,627.8545175,0.036795,0.030679000000000005,Charge+++++
5.78710293282621,0.0,1035.4441822141835,535.1909435,0.036795,0.031086000000000003,Charge+++++
5.78710293282621,0.0,1040.652574853727,451.2150221,0.036795,0.033473,Charge+++++
5.78710293282621,0.0,1045.8609674932704,363.2519226,0.036795,0.03613500000000001,Charge+++++
0.0,5.2083926395435896,1040.0738645604442,339.3946162,0.036795,0.037301,Discharge-----
0.0,5.2083926395435896,1034.286761627618,316.0991349,0.036795,0.038357,Discharge-----
0.0,5.2083926395435896,1028.4996586947918,307.049272,0.036795,0.038742000000000006,Discharge-----
0.0,5.2083926395435896,1022.7125557619656,306.132309,0.036795,0.038951,Discharge-----
0.0,5.2083926395435896,1016.9254528291394,321.6310378,0.036795,0.038577,Discharge-----
0.0,5.2083926395435896,1011.1383498963132,382.8902061,0.036795,0.038335,Discharge-----
0.0,5.2083926395435896,1005.351246963487,457.2472578,0.036795,0.03817,Discharge-----
0.0,5.2083926395435896,999.5641440306608,437.2480526,0.036795,0.03828,Discharge-----
0.0,5.2083926395435896,993.7770410978346,384.3435822,0.036795,0.039523,Discharge-----
0.0,5.2083926395435896,987.9899381650084,372.3755762,0.036795,0.04127200000000001,Discharge-----
0.0,5.2083926395435896,982.2028352321822,354.7964917,0.036795,0.042328000000000005,Discharge-----
0.0,4.914564307344131,976.7422082240221,331.7350784,0.036795,0.04056800000000001,Discharge-----
0.0,0.0,976.7422082240221,319.1035683,0.036795,0.03907200000000001,Discharge-----
0.0,0.0,976.7422082240221,315.0680472,0.036795,0.038753,Discharge-----
0.0,0.0,976.7422082240221,328.7878033,0.036795,0.038214000000000005,Discharge-----
5.78710293282621,0.0,981.9506008635657,389.1411821,0.036795,0.03628900000000001,Charge+++++
5.78710293282621,0.0,987.1589935031093,532.2009702,0.036795,0.034034,Charge+++++
5.78710293282621,0.0,992.3673861426529,642.7675858,0.036245000000000006,0.033715,Charge+++++
5.78710293282621,0.0,997.5757787821965,708.5730209,0.036245000000000006,0.033407000000000006,Charge+++++
5.78710293282621,0.0,1002.7841714217401,693.9138754,0.036245000000000006,0.033165,Charge+++++
5.78710293282621,0.0,1007.9925640612837,651.2432522,0.036245000000000006,0.033154,Charge+++++
5.78710293282621,0.0,1013.2009567008273,566.2216051,0.036245000000000006,0.033440000000000004,Charge+++++
5.78710293282621,0.0,1018.4093493403709,485.8338565,0.036245000000000006,0.03546400000000001,Charge+++++
0.0,5.2083926395435896,1012.6222464075447,396.9873385,0.036245000000000006,0.03685000000000001,Discharge-----
0.0,5.2083926395435896,1006.8351434747185,368.387328,0.036245000000000006,0.03938,Discharge-----
0.0,5.2083926395435896,1001.0480405418923,351.3782577,0.036245000000000006,0.040458,Discharge-----
0.0,5.2083926395435896,995.2609376090661,350.3099582,0.036245000000000006,0.039787,Discharge-----
0.0,5.2083926395435896,989.4738346762399,347.7949997,0.036245000000000006,0.03894,Discharge-----
0.0,5.2083926395435896,983.6867317434137,357.8807683,0.036245000000000006,0.038412,Discharge-----
0.0,5.2083926395435896,977.8996288105875,412.5232464,0.036245000000000006,0.038291000000000006,Discharge-----
0.0,1.04167852790888,976.7422082240221,497.8935291,0.036245000000000006,0.037499000000000005,Discharge-----
0.0,0.0,976.7422082240221,470.6258442,0.036245000000000006,0.03767500000000001,Discharge-----
0.0,0.0,976.7422082240221,395.716442,0.036245000000000006,0.037961,Discharge-----
0.0,0.0,976.7422082240221,386.4918311,0.036245000000000006,0.038434,Discharge-----
0.0,0.0,976.7422082240221,364.1530894,0.036245000000000006,0.038049000000000006,Discharge-----
0.0,0.0,976.7422082240221,343.3985604,0.036245000000000006,0.037466000000000006,Discharge-----
5.78710293282621,0.0,981.9506008635657,323.9027288,0.036245000000000006,0.036223000000000005,Charge+++++
5.78710293282621,0.0,987.1589935031093,304.8851598,0.036245000000000006,0.034980000000000004,Charge+++++
5.78710293282621,0.0,992.3673861426529,305.3724492,0.036245000000000006,0.03356100000000001,Charge+++++
5.78710293282621,0.0,997.5757787821965,367.3357412,0.036245000000000006,0.032197,Charge+++++
5.78710293282621,0.0,1002.7841714217401,497.5709016,0.036245000000000006,0.031306,Charge+++++
5.78710293282621,0.0,1007.9925640612837,609.4938772,0.034771,0.028523,Charge+++++
5.78710293282621,0.0,1013.2009567008273,667.3896237,0.034771,0.027951,Charge+++++
5.78710293282621,0.0,1018.4093493403709,659.479292,0.034771,0.027885000000000004,Charge+++++
5.78710293282621,0.0,1023.6177419799145,618.9612646,0.034771,0.027995000000000003,Charge+++++
5.78710293282621,0.0,1028.8261346194581,528.9497217,0.034771,0.028567000000000002,Charge+++++
5.78710293282621,0.0,1034.0345272590016,451.3540636,0.034771,0.030657000000000004,Charge+++++
5.78710293282621,0.0,1039.242919898545,361.1378535,0.034771,0.03181200000000001,Charge+++++
5.78710293282621,0.0,1044.4513125380886,335.8871097,0.034771,0.033715,Charge+++++
0.0,5.2083926395435896,1038.6642096052624,332.0227245,0.034771,0.035343000000000006,Discharge-----
0.0,5.2083926395435896,1032.8771066724362,324.2278143,0.034771,0.036597000000000005,Discharge-----
0.0,5.2083926395435896,1027.09000373961,320.3674434,0.034771,0.036872,Discharge-----
0.0,5.2083926395435896,1021.3029008067838,336.07509,0.034771,0.037323,Discharge-----
0.0,5.2083926395435896,1015.5157978739576,390.8176691,0.034771,0.037323,Discharge-----
0.0,5.2083926395435896,1009.7286949411314,457.654289,0.034771,0.037334,Discharge-----
0.0,5.2083926395435896,1003.9415920083052,425.9434205,0.034771,0.037565,Discharge-----
0.0,5.2083926395435896,998.154489075479,351.1359938,0.034771,0.03883,Discharge-----
0.0,5.2083926395435896,992.3673861426528,326.8700492,0.034771,0.039908000000000006,Discharge-----
0.0,5.2083926395435896,986.5802832098266,303.2845549,0.034771,0.040491000000000006,Discharge-----
0.0,5.2083926395435896,980.7931802770004,284.6745314,0.034771,0.039105,Discharge-----
0.0,3.645874847680466,976.7422082240221,270.5790234,0.034771,0.037950000000000005,Discharge-----
0.0,0.0,976.7422082240221,260.7149881,0.034771,0.03727900000000001,Discharge-----
0.0,0.0,976.7422082240221,274.3941335,0.034771,0.03632200000000001,Discharge-----
0.0,0.0,976.7422082240221,336.4762363,0.034771,0.035563,Discharge-----
5.78710293282621,0.0,981.9506008635657,465.8599858,0.034771,0.03348400000000001,Charge+++++
5.78710293282621,0.0,987.1589935031093,573.2429059,0.048059000000000004,0.03356100000000001,Charge+++++
5.78710293282621,0.0,992.3673861426529,636.4123843,0.048059000000000004,0.033253000000000005,Charge+++++
5.78710293282621,0.0,997.5757787821965,624.6375755,0.048059000000000004,0.033,Charge+++++
